Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,63,0.07,57,0.0633333,6,0.00666667,5,0
900,83,0.0922222,74,0.0822222,9,0.01,3,0
900,65,0.0722222,59,0.0655556,6,0.00666667,3,0
900,73,0.0811111,64,0.0711111,9,0.01,6,0
900,78,0.0866667,70,0.0777778,8,0.00888889,8,0
900,75,0.0833333,59,0.0655556,16,0.0177778,8,0
900,103,0.114444,96,0.106667,7,0.00777778,11,0
900,87,0.0966667,78,0.0866667,9,0.01,5,0
900,99,0.11,87,0.0966667,12,0.0133333,11,0
900,109,0.121111,102,0.113333,7,0.00777778,17,0
900,90,0.1,83,0.0922222,7,0.00777778,7,0
900,90,0.1,79,0.0877778,11,0.0122222,10,0
900,85,0.0944444,73,0.0811111,12,0.0133333,5,0
900,83,0.0922222,67,0.0744444,16,0.0177778,3,0
900,93,0.103333,81,0.09,12,0.0133333,3,0
900,90,0.1,79,0.0877778,11,0.0122222,8,0
900,84,0.0933333,70,0.0777778,14,0.0155556,7,0
900,61,0.0677778,56,0.0622222,5,0.00555556,9,0
900,108,0.12,97,0.107778,11,0.0122222,10,0
900,80,0.0888889,67,0.0744444,13,0.0144444,6,0
900,93,0.103333,82,0.0911111,11,0.0122222,4,0
900,96,0.106667,88,0.0977778,8,0.00888889,10,0
900,107,0.118889,95,0.105556,12,0.0133333,10,0
900,91,0.101111,84,0.0933333,7,0.00777778,6,0
900,87,0.0966667,79,0.0877778,8,0.00888889,13,0
900,80,0.0888889,73,0.0811111,7,0.00777778,6,0
900,90,0.1,79,0.0877778,11,0.0122222,12,0
900,76,0.0844444,72,0.08,4,0.00444444,7,0
900,77,0.0855556,64,0.0711111,13,0.0144444,5,0
900,91,0.101111,80,0.0888889,11,0.0122222,3,0
900,73,0.0811111,67,0.0744444,6,0.00666667,11,0
900,74,0.0822222,70,0.0777778,4,0.00444444,11,0
900,91,0.101111,85,0.0944444,6,0.00666667,11,0
900,94,0.104444,86,0.0955556,8,0.00888889,8,0
900,76,0.0844444,64,0.0711111,12,0.0133333,4,0
900,92,0.102222,82,0.0911111,10,0.0111111,6,0
900,71,0.0788889,58,0.0644444,13,0.0144444,6,0
900,76,0.0844444,67,0.0744444,9,0.01,7,0
900,93,0.103333,80,0.0888889,13,0.0144444,8,0
900,50,0.0555556,39,0.0433333,11,0.0122222,3,0
900,86,0.0955556,77,0.0855556,9,0.01,6,0
900,73,0.0811111,61,0.0677778,12,0.0133333,6,0
900,76,0.0844444,68,0.0755556,8,0.00888889,8,0
900,76,0.0844444,62,0.0688889,14,0.0155556,7,0
900,94,0.104444,86,0.0955556,8,0.00888889,7,0
900,98,0.108889,84,0.0933333,14,0.0155556,8,0
900,75,0.0833333,61,0.0677778,14,0.0155556,4,0
900,93,0.103333,82,0.0911111,11,0.0122222,5,0
900,77,0.0855556,67,0.0744444,10,0.0111111,6,0
900,85,0.0944444,74,0.0822222,11,0.0122222,3,0
900,86,0.0955556,80,0.0888889,6,0.00666667,6,0
900,72,0.08,63,0.07,9,0.01,5,0
900,82,0.0911111,73,0.0811111,9,0.01,5,0
900,98,0.108889,90,0.1,8,0.00888889,8,0
900,74,0.0822222,62,0.0688889,12,0.0133333,5,0
900,93,0.103333,85,0.0944444,8,0.00888889,15,0
900,82,0.0911111,72,0.08,10,0.0111111,6,0
900,76,0.0844444,68,0.0755556,8,0.00888889,10,0
900,79,0.0877778,67,0.0744444,12,0.0133333,8,0
900,97,0.107778,91,0.101111,6,0.00666667,9,0
