Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,79,0.0877778,68,0.0755556,11,0.0122222,4,0
900,103,0.114444,97,0.107778,6,0.00666667,15,0
900,65,0.0722222,57,0.0633333,8,0.00888889,6,0
900,69,0.0766667,60,0.0666667,9,0.01,4,0
900,81,0.09,74,0.0822222,7,0.00777778,9,0
900,83,0.0922222,76,0.0844444,7,0.00777778,8,0
900,106,0.117778,96,0.106667,10,0.0111111,9,0
900,95,0.105556,86,0.0955556,9,0.01,9,0
900,93,0.103333,83,0.0922222,10,0.0111111,4,0
900,88,0.0977778,76,0.0844444,12,0.0133333,4,0
900,73,0.0811111,64,0.0711111,9,0.01,5,0
900,59,0.0655556,52,0.0577778,7,0.00777778,4,0
900,57,0.0633333,48,0.0533333,9,0.01,4,0
900,77,0.0855556,68,0.0755556,9,0.01,6,0
900,83,0.0922222,72,0.08,11,0.0122222,6,0
900,83,0.0922222,74,0.0822222,9,0.01,6,0
900,84,0.0933333,75,0.0833333,9,0.01,7,0
900,79,0.0877778,67,0.0744444,12,0.0133333,4,0
900,84,0.0933333,80,0.0888889,4,0.00444444,6,0
900,84,0.0933333,76,0.0844444,8,0.00888889,4,0
900,78,0.0866667,67,0.0744444,11,0.0122222,2,0
900,76,0.0844444,70,0.0777778,6,0.00666667,8,0
900,80,0.0888889,69,0.0766667,11,0.0122222,11,0
900,52,0.0577778,40,0.0444444,12,0.0133333,3,0
900,102,0.113333,94,0.104444,8,0.00888889,4,0
900,82,0.0911111,75,0.0833333,7,0.00777778,6,0
900,85,0.0944444,78,0.0866667,7,0.00777778,8,0
900,79,0.0877778,70,0.0777778,9,0.01,7,0
900,83,0.0922222,75,0.0833333,8,0.00888889,5,0
900,87,0.0966667,81,0.09,6,0.00666667,15,0
900,68,0.0755556,51,0.0566667,17,0.0188889,3,0
900,76,0.0844444,65,0.0722222,11,0.0122222,10,0
900,85,0.0944444,74,0.0822222,11,0.0122222,6,0
900,100,0.111111,96,0.106667,4,0.00444444,8,0
900,78,0.0866667,68,0.0755556,10,0.0111111,5,0
900,85,0.0944444,75,0.0833333,10,0.0111111,5,0
900,90,0.1,79,0.0877778,11,0.0122222,5,0
900,76,0.0844444,63,0.07,13,0.0144444,4,0
900,58,0.0644444,54,0.06,4,0.00444444,5,0
900,94,0.104444,87,0.0966667,7,0.00777778,4,0
900,86,0.0955556,77,0.0855556,9,0.01,5,0
900,78,0.0866667,64,0.0711111,14,0.0155556,9,0
900,95,0.105556,88,0.0977778,7,0.00777778,6,0
900,71,0.0788889,64,0.0711111,7,0.00777778,10,0
900,75,0.0833333,66,0.0733333,9,0.01,8,0
900,76,0.0844444,66,0.0733333,10,0.0111111,7,0
900,87,0.0966667,79,0.0877778,8,0.00888889,11,0
900,84,0.0933333,78,0.0866667,6,0.00666667,8,0
900,49,0.0544444,41,0.0455556,8,0.00888889,6,0
900,81,0.09,73,0.0811111,8,0.00888889,8,0
900,82,0.0911111,73,0.0811111,9,0.01,9,0
900,91,0.101111,82,0.0911111,9,0.01,10,0
900,84,0.0933333,72,0.08,12,0.0133333,5,0
900,86,0.0955556,78,0.0866667,8,0.00888889,7,0
900,88,0.0977778,81,0.09,7,0.00777778,11,0
900,65,0.0722222,56,0.0622222,9,0.01,5,0
900,93,0.103333,85,0.0944444,8,0.00888889,8,0
900,84,0.0933333,78,0.0866667,6,0.00666667,3,0
900,72,0.08,63,0.07,9,0.01,9,0
900,81,0.09,70,0.0777778,11,0.0122222,2,0
