Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,99,0.11,56,0.0622222,43,0.0477778,8,11
900,83,0.0922222,44,0.0488889,39,0.0433333,2,18
900,100,0.111111,61,0.0677778,39,0.0433333,4,17
900,84,0.0933333,46,0.0511111,38,0.0422222,5,18
900,96,0.106667,53,0.0588889,43,0.0477778,4,15
900,89,0.0988889,52,0.0577778,37,0.0411111,2,15
900,113,0.125556,77,0.0855556,36,0.04,8,14
900,83,0.0922222,64,0.0711111,19,0.0211111,10,4
900,96,0.106667,55,0.0611111,41,0.0455556,7,16
900,103,0.114444,59,0.0655556,44,0.0488889,6,15
900,78,0.0866667,45,0.05,33,0.0366667,3,9
900,80,0.0888889,70,0.0777778,10,0.0111111,9,3
900,90,0.1,56,0.0622222,34,0.0377778,3,14
900,100,0.111111,65,0.0722222,35,0.0388889,4,17
900,102,0.113333,61,0.0677778,41,0.0455556,4,15
900,95,0.105556,41,0.0455556,54,0.06,4,13
900,91,0.101111,57,0.0633333,34,0.0377778,5,15
900,71,0.0788889,20,0.0222222,51,0.0566667,2,19
900,84,0.0933333,34,0.0377778,50,0.0555556,2,17
900,101,0.112222,61,0.0677778,40,0.0444444,8,12
900,101,0.112222,60,0.0666667,41,0.0455556,9,9
900,79,0.0877778,34,0.0377778,45,0.05,4,18
900,101,0.112222,63,0.07,38,0.0422222,4,9
900,96,0.106667,64,0.0711111,32,0.0355556,13,9
900,104,0.115556,69,0.0766667,35,0.0388889,5,11
900,96,0.106667,62,0.0688889,34,0.0377778,7,7
900,88,0.0977778,76,0.0844444,12,0.0133333,10,4
900,98,0.108889,56,0.0622222,42,0.0466667,12,12
900,98,0.108889,64,0.0711111,34,0.0377778,8,12
900,94,0.104444,47,0.0522222,47,0.0522222,9,15
900,85,0.0944444,34,0.0377778,51,0.0566667,4,14
900,100,0.111111,55,0.0611111,45,0.05,4,18
900,101,0.112222,69,0.0766667,32,0.0355556,10,14
900,81,0.09,39,0.0433333,42,0.0466667,3,14
900,101,0.112222,71,0.0788889,30,0.0333333,3,9
900,76,0.0844444,27,0.03,49,0.0544444,2,19
900,84,0.0933333,60,0.0666667,24,0.0266667,12,7
900,110,0.122222,88,0.0977778,22,0.0244444,11,4
900,97,0.107778,75,0.0833333,22,0.0244444,6,8
900,100,0.111111,64,0.0711111,36,0.04,6,15
900,91,0.101111,63,0.07,28,0.0311111,6,6
900,106,0.117778,73,0.0811111,33,0.0366667,5,13
900,96,0.106667,52,0.0577778,44,0.0488889,7,10
900,88,0.0977778,63,0.07,25,0.0277778,8,10
900,112,0.124444,77,0.0855556,35,0.0388889,7,12
900,112,0.124444,63,0.07,49,0.0544444,3,25
900,95,0.105556,57,0.0633333,38,0.0422222,1,10
900,68,0.0755556,28,0.0311111,40,0.0444444,5,14
900,108,0.12,63,0.07,45,0.05,5,15
900,90,0.1,60,0.0666667,30,0.0333333,2,10
900,122,0.135556,79,0.0877778,43,0.0477778,6,16
900,89,0.0988889,56,0.0622222,33,0.0366667,6,12
900,101,0.112222,64,0.0711111,37,0.0411111,7,11
900,90,0.1,63,0.07,27,0.03,3,11
900,86,0.0955556,78,0.0866667,8,0.00888889,14,1
900,104,0.115556,47,0.0522222,57,0.0633333,9,22
900,64,0.0711111,60,0.0666667,4,0.00444444,9,0
900,75,0.0833333,35,0.0388889,40,0.0444444,4,10
900,78,0.0866667,53,0.0588889,25,0.0277778,7,13
900,100,0.111111,53,0.0588889,47,0.0522222,7,22
