Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,107,0.118889,58,0.0644444,49,0.0544444,6,17
900,103,0.114444,54,0.06,49,0.0544444,3,16
900,112,0.124444,45,0.05,67,0.0744444,6,27
900,73,0.0811111,33,0.0366667,40,0.0444444,5,12
900,104,0.115556,67,0.0744444,37,0.0411111,7,9
900,85,0.0944444,75,0.0833333,10,0.0111111,6,1
900,105,0.116667,65,0.0722222,40,0.0444444,5,18
900,89,0.0988889,48,0.0533333,41,0.0455556,5,12
900,95,0.105556,53,0.0588889,42,0.0466667,10,13
900,68,0.0755556,31,0.0344444,37,0.0411111,2,13
900,117,0.13,89,0.0988889,28,0.0311111,12,9
900,89,0.0988889,51,0.0566667,38,0.0422222,15,11
900,92,0.102222,47,0.0522222,45,0.05,10,14
900,106,0.117778,59,0.0655556,47,0.0522222,6,15
900,74,0.0822222,29,0.0322222,45,0.05,2,19
900,82,0.0911111,42,0.0466667,40,0.0444444,4,17
900,70,0.0777778,57,0.0633333,13,0.0144444,3,1
900,90,0.1,48,0.0533333,42,0.0466667,6,19
900,95,0.105556,44,0.0488889,51,0.0566667,2,28
900,100,0.111111,53,0.0588889,47,0.0522222,5,18
900,80,0.0888889,35,0.0388889,45,0.05,4,18
900,91,0.101111,64,0.0711111,27,0.03,5,9
900,107,0.118889,59,0.0655556,48,0.0533333,5,14
900,88,0.0977778,55,0.0611111,33,0.0366667,1,14
900,100,0.111111,61,0.0677778,39,0.0433333,6,16
900,100,0.111111,72,0.08,28,0.0311111,11,9
900,98,0.108889,58,0.0644444,40,0.0444444,13,7
900,129,0.143333,88,0.0977778,41,0.0455556,11,18
900,107,0.118889,63,0.07,44,0.0488889,7,16
900,97,0.107778,55,0.0611111,42,0.0466667,4,15
900,91,0.101111,43,0.0477778,48,0.0533333,2,21
900,94,0.104444,51,0.0566667,43,0.0477778,3,17
900,86,0.0955556,69,0.0766667,17,0.0188889,5,6
900,82,0.0911111,58,0.0644444,24,0.0266667,9,5
900,96,0.106667,80,0.0888889,16,0.0177778,7,1
900,100,0.111111,48,0.0533333,52,0.0577778,7,20
900,119,0.132222,53,0.0588889,66,0.0733333,13,27
900,97,0.107778,89,0.0988889,8,0.00888889,9,3
900,102,0.113333,68,0.0755556,34,0.0377778,9,15
900,76,0.0844444,42,0.0466667,34,0.0377778,7,12
900,113,0.125556,49,0.0544444,64,0.0711111,6,26
900,112,0.124444,89,0.0988889,23,0.0255556,10,6
900,84,0.0933333,44,0.0488889,40,0.0444444,2,11
900,113,0.125556,70,0.0777778,43,0.0477778,6,17
900,91,0.101111,65,0.0722222,26,0.0288889,6,11
900,99,0.11,60,0.0666667,39,0.0433333,5,12
900,93,0.103333,48,0.0533333,45,0.05,4,16
900,80,0.0888889,59,0.0655556,21,0.0233333,6,4
900,94,0.104444,41,0.0455556,53,0.0588889,4,27
900,99,0.11,42,0.0466667,57,0.0633333,3,27
900,107,0.118889,83,0.0922222,24,0.0266667,2,4
900,94,0.104444,52,0.0577778,42,0.0466667,5,14
900,68,0.0755556,48,0.0533333,20,0.0222222,6,5
900,75,0.0833333,33,0.0366667,42,0.0466667,3,11
900,108,0.12,80,0.0888889,28,0.0311111,6,15
900,115,0.127778,73,0.0811111,42,0.0466667,5,23
900,76,0.0844444,33,0.0366667,43,0.0477778,6,13
900,93,0.103333,54,0.06,39,0.0433333,7,13
900,95,0.105556,51,0.0566667,44,0.0488889,6,15
900,80,0.0888889,39,0.0433333,41,0.0455556,6,16
