Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,96,0.106667,88,0.0977778,8,0.00888889,5,0
900,96,0.106667,86,0.0955556,10,0.0111111,7,0
900,76,0.0844444,67,0.0744444,9,0.01,8,0
900,85,0.0944444,77,0.0855556,8,0.00888889,9,0
900,90,0.1,85,0.0944444,5,0.00555556,9,0
900,59,0.0655556,50,0.0555556,9,0.01,6,0
900,55,0.0611111,42,0.0466667,13,0.0144444,5,0
900,82,0.0911111,69,0.0766667,13,0.0144444,7,0
900,70,0.0777778,64,0.0711111,6,0.00666667,2,0
900,75,0.0833333,66,0.0733333,9,0.01,3,0
900,76,0.0844444,69,0.0766667,7,0.00777778,10,0
900,100,0.111111,89,0.0988889,11,0.0122222,5,0
900,70,0.0777778,58,0.0644444,12,0.0133333,4,0
900,65,0.0722222,53,0.0588889,12,0.0133333,5,0
900,83,0.0922222,75,0.0833333,8,0.00888889,7,0
900,83,0.0922222,71,0.0788889,12,0.0133333,7,0
900,81,0.09,74,0.0822222,7,0.00777778,12,0
900,84,0.0933333,77,0.0855556,7,0.00777778,4,0
900,71,0.0788889,60,0.0666667,11,0.0122222,3,0
900,97,0.107778,89,0.0988889,8,0.00888889,10,0
900,95,0.105556,91,0.101111,4,0.00444444,8,0
900,91,0.101111,82,0.0911111,9,0.01,5,0
900,64,0.0711111,52,0.0577778,12,0.0133333,4,0
900,75,0.0833333,66,0.0733333,9,0.01,4,0
900,92,0.102222,79,0.0877778,13,0.0144444,7,0
900,79,0.0877778,71,0.0788889,8,0.00888889,8,0
900,102,0.113333,94,0.104444,8,0.00888889,4,0
900,50,0.0555556,36,0.04,14,0.0155556,4,0
900,68,0.0755556,63,0.07,5,0.00555556,8,0
900,95,0.105556,84,0.0933333,11,0.0122222,15,0
900,92,0.102222,84,0.0933333,8,0.00888889,11,0
900,84,0.0933333,79,0.0877778,5,0.00555556,5,0
900,74,0.0822222,66,0.0733333,8,0.00888889,0,0
900,79,0.0877778,68,0.0755556,11,0.0122222,7,0
900,90,0.1,82,0.0911111,8,0.00888889,7,0
900,82,0.0911111,73,0.0811111,9,0.01,9,0
900,93,0.103333,83,0.0922222,10,0.0111111,14,0
900,87,0.0966667,78,0.0866667,9,0.01,9,0
900,79,0.0877778,73,0.0811111,6,0.00666667,7,0
900,81,0.09,73,0.0811111,8,0.00888889,15,0
900,78,0.0866667,68,0.0755556,10,0.0111111,3,0
900,98,0.108889,92,0.102222,6,0.00666667,8,0
900,86,0.0955556,81,0.09,5,0.00555556,7,0
900,79,0.0877778,65,0.0722222,14,0.0155556,5,0
900,82,0.0911111,74,0.0822222,8,0.00888889,10,0
900,71,0.0788889,61,0.0677778,10,0.0111111,4,0
900,64,0.0711111,52,0.0577778,12,0.0133333,3,0
900,77,0.0855556,69,0.0766667,8,0.00888889,8,0
900,76,0.0844444,61,0.0677778,15,0.0166667,5,0
900,66,0.0733333,54,0.06,12,0.0133333,7,0
900,69,0.0766667,58,0.0644444,11,0.0122222,9,0
900,92,0.102222,82,0.0911111,10,0.0111111,5,0
900,81,0.09,71,0.0788889,10,0.0111111,7,0
900,84,0.0933333,75,0.0833333,9,0.01,10,0
900,84,0.0933333,76,0.0844444,8,0.00888889,8,0
900,62,0.0688889,56,0.0622222,6,0.00666667,9,0
900,96,0.106667,88,0.0977778,8,0.00888889,7,0
900,76,0.0844444,66,0.0733333,10,0.0111111,9,0
900,80,0.0888889,67,0.0744444,13,0.0144444,8,0
900,94,0.104444,85,0.0944444,9,0.01,8,0
