Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,71,0.0788889,60,0.0666667,11,0.0122222,6,0
900,85,0.0944444,72,0.08,13,0.0144444,7,0
900,73,0.0811111,64,0.0711111,9,0.01,7,0
900,77,0.0855556,62,0.0688889,15,0.0166667,3,0
900,87,0.0966667,75,0.0833333,12,0.0133333,8,0
900,78,0.0866667,67,0.0744444,11,0.0122222,8,0
900,71,0.0788889,54,0.06,17,0.0188889,5,0
900,76,0.0844444,64,0.0711111,12,0.0133333,11,0
900,87,0.0966667,72,0.08,15,0.0166667,2,0
900,95,0.105556,81,0.09,14,0.0155556,3,0
900,92,0.102222,79,0.0877778,13,0.0144444,5,0
900,89,0.0988889,76,0.0844444,13,0.0144444,10,0
900,101,0.112222,86,0.0955556,15,0.0166667,4,0
900,95,0.105556,81,0.09,14,0.0155556,2,0
900,81,0.09,73,0.0811111,8,0.00888889,6,0
900,109,0.121111,99,0.11,10,0.0111111,13,0
900,55,0.0611111,47,0.0522222,8,0.00888889,4,0
900,82,0.0911111,72,0.08,10,0.0111111,9,0
900,76,0.0844444,62,0.0688889,14,0.0155556,10,0
900,84,0.0933333,67,0.0744444,17,0.0188889,3,0
900,74,0.0822222,61,0.0677778,13,0.0144444,6,0
900,91,0.101111,81,0.09,10,0.0111111,10,0
900,81,0.09,68,0.0755556,13,0.0144444,7,0
900,78,0.0866667,63,0.07,15,0.0166667,6,0
900,90,0.1,78,0.0866667,12,0.0133333,10,0
900,73,0.0811111,61,0.0677778,12,0.0133333,9,0
900,98,0.108889,88,0.0977778,10,0.0111111,10,0
900,98,0.108889,86,0.0955556,12,0.0133333,6,0
900,83,0.0922222,76,0.0844444,7,0.00777778,10,0
900,43,0.0477778,31,0.0344444,12,0.0133333,5,0
900,92,0.102222,76,0.0844444,16,0.0177778,2,0
900,74,0.0822222,63,0.07,11,0.0122222,3,0
900,76,0.0844444,64,0.0711111,12,0.0133333,9,0
900,94,0.104444,82,0.0911111,12,0.0133333,7,0
900,64,0.0711111,56,0.0622222,8,0.00888889,3,0
900,98,0.108889,93,0.103333,5,0.00555556,15,0
900,76,0.0844444,61,0.0677778,15,0.0166667,9,0
900,81,0.09,67,0.0744444,14,0.0155556,4,0
900,89,0.0988889,78,0.0866667,11,0.0122222,10,0
900,92,0.102222,78,0.0866667,14,0.0155556,4,0
900,85,0.0944444,71,0.0788889,14,0.0155556,5,0
900,87,0.0966667,74,0.0822222,13,0.0144444,6,0
900,85,0.0944444,80,0.0888889,5,0.00555556,7,0
900,77,0.0855556,69,0.0766667,8,0.00888889,13,0
900,82,0.0911111,70,0.0777778,12,0.0133333,8,0
900,95,0.105556,89,0.0988889,6,0.00666667,10,0
900,88,0.0977778,73,0.0811111,15,0.0166667,10,0
900,101,0.112222,88,0.0977778,13,0.0144444,8,0
900,100,0.111111,85,0.0944444,15,0.0166667,9,0
900,75,0.0833333,66,0.0733333,9,0.01,11,0
900,81,0.09,64,0.0711111,17,0.0188889,9,0
900,92,0.102222,82,0.0911111,10,0.0111111,9,0
900,57,0.0633333,33,0.0366667,24,0.0266667,1,0
900,99,0.11,88,0.0977778,11,0.0122222,14,0
900,62,0.0688889,51,0.0566667,11,0.0122222,6,0
900,87,0.0966667,75,0.0833333,12,0.0133333,9,0
900,73,0.0811111,63,0.07,10,0.0111111,7,0
900,96,0.106667,89,0.0988889,7,0.00777778,7,0
900,91,0.101111,81,0.09,10,0.0111111,13,0
900,76,0.0844444,61,0.0677778,15,0.0166667,2,0
