Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,78,0.0866667,73,0.0811111,5,0.00555556,4,0
900,80,0.0888889,75,0.0833333,5,0.00555556,6,0
900,68,0.0755556,61,0.0677778,7,0.00777778,6,0
900,87,0.0966667,82,0.0911111,5,0.00555556,10,0
900,79,0.0877778,78,0.0866667,1,0.00111111,6,0
900,60,0.0666667,57,0.0633333,3,0.00333333,3,0
900,95,0.105556,93,0.103333,2,0.00222222,10,0
900,58,0.0644444,57,0.0633333,1,0.00111111,2,0
900,80,0.0888889,75,0.0833333,5,0.00555556,6,0
900,71,0.0788889,67,0.0744444,4,0.00444444,11,0
900,80,0.0888889,76,0.0844444,4,0.00444444,7,0
900,83,0.0922222,79,0.0877778,4,0.00444444,7,0
900,81,0.09,78,0.0866667,3,0.00333333,5,0
900,73,0.0811111,68,0.0755556,5,0.00555556,8,0
900,87,0.0966667,82,0.0911111,5,0.00555556,5,0
900,78,0.0866667,71,0.0788889,7,0.00777778,11,0
900,80,0.0888889,75,0.0833333,5,0.00555556,10,0
900,96,0.106667,94,0.104444,2,0.00222222,7,0
900,72,0.08,67,0.0744444,5,0.00555556,6,0
900,62,0.0688889,54,0.06,8,0.00888889,4,0
900,77,0.0855556,76,0.0844444,1,0.00111111,9,0
900,84,0.0933333,80,0.0888889,4,0.00444444,8,0
900,64,0.0711111,60,0.0666667,4,0.00444444,4,0
900,71,0.0788889,67,0.0744444,4,0.00444444,4,0
900,82,0.0911111,77,0.0855556,5,0.00555556,5,0
900,72,0.08,70,0.0777778,2,0.00222222,4,0
900,82,0.0911111,78,0.0866667,4,0.00444444,5,0
900,63,0.07,59,0.0655556,4,0.00444444,5,0
900,74,0.0822222,70,0.0777778,4,0.00444444,15,0
900,95,0.105556,88,0.0977778,7,0.00777778,12,0
900,75,0.0833333,68,0.0755556,7,0.00777778,8,0
900,83,0.0922222,82,0.0911111,1,0.00111111,7,0
900,63,0.07,61,0.0677778,2,0.00222222,6,0
900,87,0.0966667,83,0.0922222,4,0.00444444,6,0
900,87,0.0966667,82,0.0911111,5,0.00555556,7,0
900,88,0.0977778,85,0.0944444,3,0.00333333,9,0
900,97,0.107778,94,0.104444,3,0.00333333,10,0
900,95,0.105556,92,0.102222,3,0.00333333,9,0
900,88,0.0977778,87,0.0966667,1,0.00111111,14,0
900,74,0.0822222,70,0.0777778,4,0.00444444,8,0
900,74,0.0822222,68,0.0755556,6,0.00666667,8,0
900,86,0.0955556,81,0.09,5,0.00555556,11,0
900,76,0.0844444,74,0.0822222,2,0.00222222,9,0
900,88,0.0977778,86,0.0955556,2,0.00222222,5,0
900,94,0.104444,90,0.1,4,0.00444444,9,0
900,71,0.0788889,66,0.0733333,5,0.00555556,7,0
900,77,0.0855556,73,0.0811111,4,0.00444444,5,0
900,55,0.0611111,51,0.0566667,4,0.00444444,3,0
900,75,0.0833333,71,0.0788889,4,0.00444444,6,0
900,93,0.103333,88,0.0977778,5,0.00555556,6,0
900,84,0.0933333,78,0.0866667,6,0.00666667,4,0
900,75,0.0833333,71,0.0788889,4,0.00444444,9,0
900,80,0.0888889,78,0.0866667,2,0.00222222,3,0
900,80,0.0888889,78,0.0866667,2,0.00222222,8,0
900,75,0.0833333,71,0.0788889,4,0.00444444,6,0
900,85,0.0944444,81,0.09,4,0.00444444,7,0
900,79,0.0877778,73,0.0811111,6,0.00666667,6,0
900,85,0.0944444,80,0.0888889,5,0.00555556,7,0
900,62,0.0688889,59,0.0655556,3,0.00333333,7,0
900,82,0.0911111,78,0.0866667,4,0.00444444,4,0
