Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,78,0.0866667,70,0.0777778,8,0.00888889,6,0
900,83,0.0922222,71,0.0788889,12,0.0133333,5,0
900,78,0.0866667,74,0.0822222,4,0.00444444,9,0
900,91,0.101111,83,0.0922222,8,0.00888889,6,0
900,95,0.105556,90,0.1,5,0.00555556,11,0
900,92,0.102222,82,0.0911111,10,0.0111111,9,0
900,87,0.0966667,75,0.0833333,12,0.0133333,11,0
900,75,0.0833333,64,0.0711111,11,0.0122222,8,0
900,71,0.0788889,59,0.0655556,12,0.0133333,1,0
900,99,0.11,92,0.102222,7,0.00777778,7,0
900,98,0.108889,92,0.102222,6,0.00666667,11,0
900,100,0.111111,92,0.102222,8,0.00888889,4,0
900,80,0.0888889,76,0.0844444,4,0.00444444,10,0
900,71,0.0788889,63,0.07,8,0.00888889,3,0
900,80,0.0888889,71,0.0788889,9,0.01,7,0
900,79,0.0877778,71,0.0788889,8,0.00888889,7,0
900,71,0.0788889,61,0.0677778,10,0.0111111,2,0
900,91,0.101111,80,0.0888889,11,0.0122222,7,0
900,84,0.0933333,72,0.08,12,0.0133333,6,0
900,70,0.0777778,61,0.0677778,9,0.01,6,0
900,84,0.0933333,76,0.0844444,8,0.00888889,5,0
900,82,0.0911111,73,0.0811111,9,0.01,12,0
900,81,0.09,72,0.08,9,0.01,6,0
900,83,0.0922222,75,0.0833333,8,0.00888889,9,0
900,107,0.118889,99,0.11,8,0.00888889,8,0
900,86,0.0955556,77,0.0855556,9,0.01,12,0
900,68,0.0755556,56,0.0622222,12,0.0133333,6,0
900,85,0.0944444,73,0.0811111,12,0.0133333,3,0
900,84,0.0933333,75,0.0833333,9,0.01,4,0
900,92,0.102222,82,0.0911111,10,0.0111111,9,0
900,100,0.111111,91,0.101111,9,0.01,8,0
900,80,0.0888889,69,0.0766667,11,0.0122222,2,0
900,81,0.09,69,0.0766667,12,0.0133333,6,0
900,79,0.0877778,68,0.0755556,11,0.0122222,9,0
900,72,0.08,63,0.07,9,0.01,8,0
900,77,0.0855556,74,0.0822222,3,0.00333333,2,0
900,86,0.0955556,81,0.09,5,0.00555556,10,0
900,75,0.0833333,68,0.0755556,7,0.00777778,10,0
900,88,0.0977778,81,0.09,7,0.00777778,8,0
900,78,0.0866667,70,0.0777778,8,0.00888889,4,0
900,83,0.0922222,72,0.08,11,0.0122222,3,0
900,76,0.0844444,66,0.0733333,10,0.0111111,5,0
900,67,0.0744444,55,0.0611111,12,0.0133333,6,0
900,78,0.0866667,70,0.0777778,8,0.00888889,4,0
900,89,0.0988889,81,0.09,8,0.00888889,8,0
900,73,0.0811111,69,0.0766667,4,0.00444444,7,0
900,90,0.1,82,0.0911111,8,0.00888889,7,0
900,93,0.103333,83,0.0922222,10,0.0111111,6,0
900,80,0.0888889,69,0.0766667,11,0.0122222,4,0
900,64,0.0711111,59,0.0655556,5,0.00555556,4,0
900,87,0.0966667,80,0.0888889,7,0.00777778,6,0
900,91,0.101111,80,0.0888889,11,0.0122222,4,0
900,78,0.0866667,70,0.0777778,8,0.00888889,2,0
900,71,0.0788889,61,0.0677778,10,0.0111111,3,0
900,74,0.0822222,66,0.0733333,8,0.00888889,4,0
900,93,0.103333,82,0.0911111,11,0.0122222,9,0
900,71,0.0788889,64,0.0711111,7,0.00777778,6,0
900,76,0.0844444,68,0.0755556,8,0.00888889,10,0
900,82,0.0911111,73,0.0811111,9,0.01,6,0
900,66,0.0733333,59,0.0655556,7,0.00777778,7,0
