Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,80,0.0888889,65,0.0722222,15,0.0166667,5,0
900,90,0.1,77,0.0855556,13,0.0144444,11,0
900,54,0.06,41,0.0455556,13,0.0144444,5,0
900,81,0.09,60,0.0666667,21,0.0233333,4,0
900,78,0.0866667,73,0.0811111,5,0.00555556,6,0
900,79,0.0877778,64,0.0711111,15,0.0166667,3,0
900,103,0.114444,84,0.0933333,19,0.0211111,9,0
900,97,0.107778,80,0.0888889,17,0.0188889,7,0
900,103,0.114444,88,0.0977778,15,0.0166667,6,0
900,75,0.0833333,69,0.0766667,6,0.00666667,5,0
900,98,0.108889,86,0.0955556,12,0.0133333,10,0
900,67,0.0744444,58,0.0644444,9,0.01,6,0
900,96,0.106667,86,0.0955556,10,0.0111111,6,0
900,73,0.0811111,61,0.0677778,12,0.0133333,8,0
900,70,0.0777778,59,0.0655556,11,0.0122222,5,0
900,85,0.0944444,74,0.0822222,11,0.0122222,9,0
900,104,0.115556,91,0.101111,13,0.0144444,12,0
900,75,0.0833333,58,0.0644444,17,0.0188889,6,0
900,85,0.0944444,67,0.0744444,18,0.02,8,0
900,71,0.0788889,61,0.0677778,10,0.0111111,5,0
900,94,0.104444,81,0.09,13,0.0144444,9,0
900,77,0.0855556,65,0.0722222,12,0.0133333,11,0
900,97,0.107778,81,0.09,16,0.0177778,11,0
900,76,0.0844444,56,0.0622222,20,0.0222222,6,0
900,92,0.102222,80,0.0888889,12,0.0133333,9,0
900,101,0.112222,85,0.0944444,16,0.0177778,5,0
900,100,0.111111,85,0.0944444,15,0.0166667,3,0
900,87,0.0966667,69,0.0766667,18,0.02,6,0
900,89,0.0988889,79,0.0877778,10,0.0111111,8,0
900,87,0.0966667,72,0.08,15,0.0166667,6,0
900,90,0.1,81,0.09,9,0.01,4,0
900,93,0.103333,86,0.0955556,7,0.00777778,13,0
900,76,0.0844444,64,0.0711111,12,0.0133333,5,0
900,94,0.104444,77,0.0855556,17,0.0188889,4,0
900,86,0.0955556,69,0.0766667,17,0.0188889,9,0
900,91,0.101111,80,0.0888889,11,0.0122222,9,0
900,94,0.104444,80,0.0888889,14,0.0155556,7,0
900,81,0.09,68,0.0755556,13,0.0144444,3,0
900,78,0.0866667,61,0.0677778,17,0.0188889,5,0
900,87,0.0966667,71,0.0788889,16,0.0177778,8,0
900,90,0.1,77,0.0855556,13,0.0144444,5,0
900,81,0.09,67,0.0744444,14,0.0155556,4,0
900,83,0.0922222,58,0.0644444,25,0.0277778,5,0
900,65,0.0722222,51,0.0566667,14,0.0155556,6,0
900,113,0.125556,98,0.108889,15,0.0166667,8,0
900,90,0.1,71,0.0788889,19,0.0211111,6,0
900,64,0.0711111,43,0.0477778,21,0.0233333,5,0
900,96,0.106667,86,0.0955556,10,0.0111111,10,0
900,76,0.0844444,53,0.0588889,23,0.0255556,3,0
900,82,0.0911111,65,0.0722222,17,0.0188889,1,0
900,71,0.0788889,63,0.07,8,0.00888889,5,0
900,71,0.0788889,59,0.0655556,12,0.0133333,6,0
900,88,0.0977778,81,0.09,7,0.00777778,5,0
900,86,0.0955556,68,0.0755556,18,0.02,4,0
900,87,0.0966667,73,0.0811111,14,0.0155556,15,0
900,84,0.0933333,72,0.08,12,0.0133333,5,0
900,86,0.0955556,74,0.0822222,12,0.0133333,9,0
900,99,0.11,79,0.0877778,20,0.0222222,8,0
900,85,0.0944444,69,0.0766667,16,0.0177778,6,0
900,61,0.0677778,50,0.0555556,11,0.0122222,7,0
