Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,88,0.0977778,81,0.09,7,0.00777778,5,0
900,79,0.0877778,70,0.0777778,9,0.01,7,0
900,81,0.09,67,0.0744444,14,0.0155556,5,0
900,90,0.1,80,0.0888889,10,0.0111111,6,0
900,87,0.0966667,82,0.0911111,5,0.00555556,5,0
900,88,0.0977778,77,0.0855556,11,0.0122222,11,0
900,86,0.0955556,78,0.0866667,8,0.00888889,7,0
900,81,0.09,74,0.0822222,7,0.00777778,10,0
900,86,0.0955556,71,0.0788889,15,0.0166667,8,0
900,88,0.0977778,75,0.0833333,13,0.0144444,6,0
900,73,0.0811111,64,0.0711111,9,0.01,5,0
900,91,0.101111,86,0.0955556,5,0.00555556,4,0
900,82,0.0911111,69,0.0766667,13,0.0144444,5,0
900,94,0.104444,81,0.09,13,0.0144444,7,0
900,70,0.0777778,60,0.0666667,10,0.0111111,4,0
900,68,0.0755556,63,0.07,5,0.00555556,3,0
900,86,0.0955556,74,0.0822222,12,0.0133333,6,0
900,95,0.105556,87,0.0966667,8,0.00888889,4,0
900,95,0.105556,86,0.0955556,9,0.01,7,0
900,82,0.0911111,73,0.0811111,9,0.01,10,0
900,82,0.0911111,72,0.08,10,0.0111111,3,0
900,80,0.0888889,75,0.0833333,5,0.00555556,9,0
900,83,0.0922222,74,0.0822222,9,0.01,5,0
900,103,0.114444,92,0.102222,11,0.0122222,7,0
900,76,0.0844444,65,0.0722222,11,0.0122222,6,0
900,93,0.103333,79,0.0877778,14,0.0155556,6,0
900,67,0.0744444,55,0.0611111,12,0.0133333,5,0
900,96,0.106667,89,0.0988889,7,0.00777778,7,0
900,86,0.0955556,78,0.0866667,8,0.00888889,7,0
900,80,0.0888889,65,0.0722222,15,0.0166667,3,0
900,88,0.0977778,79,0.0877778,9,0.01,9,0
900,98,0.108889,89,0.0988889,9,0.01,10,0
900,62,0.0688889,52,0.0577778,10,0.0111111,4,0
900,94,0.104444,89,0.0988889,5,0.00555556,9,0
900,93,0.103333,83,0.0922222,10,0.0111111,6,0
900,83,0.0922222,75,0.0833333,8,0.00888889,4,0
900,82,0.0911111,71,0.0788889,11,0.0122222,4,0
900,99,0.11,80,0.0888889,19,0.0211111,7,0
900,83,0.0922222,72,0.08,11,0.0122222,9,0
900,81,0.09,72,0.08,9,0.01,4,0
900,80,0.0888889,75,0.0833333,5,0.00555556,13,0
900,68,0.0755556,55,0.0611111,13,0.0144444,5,0
900,97,0.107778,88,0.0977778,9,0.01,7,0
900,89,0.0988889,76,0.0844444,13,0.0144444,6,0
900,79,0.0877778,70,0.0777778,9,0.01,8,0
900,70,0.0777778,60,0.0666667,10,0.0111111,4,0
900,102,0.113333,95,0.105556,7,0.00777778,6,0
900,74,0.0822222,68,0.0755556,6,0.00666667,4,0
900,85,0.0944444,76,0.0844444,9,0.01,5,0
900,81,0.09,69,0.0766667,12,0.0133333,4,0
900,86,0.0955556,80,0.0888889,6,0.00666667,9,0
900,91,0.101111,80,0.0888889,11,0.0122222,7,0
900,67,0.0744444,58,0.0644444,9,0.01,11,0
900,72,0.08,63,0.07,9,0.01,8,0
900,100,0.111111,93,0.103333,7,0.00777778,4,0
900,81,0.09,77,0.0855556,4,0.00444444,7,0
900,79,0.0877778,73,0.0811111,6,0.00666667,4,0
900,90,0.1,82,0.0911111,8,0.00888889,5,0
900,73,0.0811111,67,0.0744444,6,0.00666667,2,0
900,90,0.1,75,0.0833333,15,0.0166667,3,0
