Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,79,0.0877778,75,0.0833333,4,0.00444444,7,0
900,67,0.0744444,40,0.0444444,27,0.03,4,8
900,92,0.102222,90,0.1,2,0.00222222,11,0
900,89,0.0988889,87,0.0966667,2,0.00222222,7,0
900,81,0.09,57,0.0633333,24,0.0266667,4,6
900,94,0.104444,66,0.0733333,28,0.0311111,7,12
900,101,0.112222,90,0.1,11,0.0122222,10,4
900,100,0.111111,91,0.101111,9,0.01,8,4
900,86,0.0955556,67,0.0744444,19,0.0211111,3,6
900,76,0.0844444,69,0.0766667,7,0.00777778,4,0
900,81,0.09,56,0.0622222,25,0.0277778,5,8
900,87,0.0966667,84,0.0933333,3,0.00333333,8,0
900,87,0.0966667,74,0.0822222,13,0.0144444,8,5
900,87,0.0966667,80,0.0888889,7,0.00777778,6,2
900,70,0.0777778,52,0.0577778,18,0.02,3,5
900,78,0.0866667,58,0.0644444,20,0.0222222,1,6
900,74,0.0822222,45,0.05,29,0.0322222,3,8
900,91,0.101111,75,0.0833333,16,0.0177778,5,8
900,88,0.0977778,69,0.0766667,19,0.0211111,7,5
900,96,0.106667,66,0.0733333,30,0.0333333,9,13
900,88,0.0977778,67,0.0744444,21,0.0233333,7,10
900,90,0.1,71,0.0788889,19,0.0211111,4,6
900,91,0.101111,59,0.0655556,32,0.0355556,7,16
900,94,0.104444,64,0.0711111,30,0.0333333,9,8
900,96,0.106667,85,0.0944444,11,0.0122222,11,2
900,89,0.0988889,64,0.0711111,25,0.0277778,10,4
900,76,0.0844444,75,0.0833333,1,0.00111111,5,0
900,95,0.105556,65,0.0722222,30,0.0333333,8,8
900,83,0.0922222,75,0.0833333,8,0.00888889,5,0
900,79,0.0877778,75,0.0833333,4,0.00444444,7,0
900,92,0.102222,75,0.0833333,17,0.0188889,7,9
900,87,0.0966667,82,0.0911111,5,0.00555556,12,2
900,67,0.0744444,35,0.0388889,32,0.0355556,5,10
900,77,0.0855556,62,0.0688889,15,0.0166667,5,5
900,80,0.0888889,76,0.0844444,4,0.00444444,3,0
900,81,0.09,62,0.0688889,19,0.0211111,5,7
900,89,0.0988889,62,0.0688889,27,0.03,12,11
900,90,0.1,66,0.0733333,24,0.0266667,6,8
900,98,0.108889,84,0.0933333,14,0.0155556,11,8
900,94,0.104444,72,0.08,22,0.0244444,5,8
900,112,0.124444,83,0.0922222,29,0.0322222,12,11
900,90,0.1,88,0.0977778,2,0.00222222,7,0
900,94,0.104444,93,0.103333,1,0.00111111,10,0
900,93,0.103333,65,0.0722222,28,0.0311111,6,13
900,101,0.112222,90,0.1,11,0.0122222,9,3
900,94,0.104444,82,0.0911111,12,0.0133333,16,5
900,84,0.0933333,56,0.0622222,28,0.0311111,8,8
900,82,0.0911111,78,0.0866667,4,0.00444444,7,0
900,85,0.0944444,70,0.0777778,15,0.0166667,9,3
900,78,0.0866667,65,0.0722222,13,0.0144444,4,5
900,88,0.0977778,69,0.0766667,19,0.0211111,11,4
900,75,0.0833333,57,0.0633333,18,0.02,5,5
900,78,0.0866667,65,0.0722222,13,0.0144444,7,5
900,97,0.107778,93,0.103333,4,0.00444444,13,0
900,94,0.104444,91,0.101111,3,0.00333333,4,0
900,100,0.111111,79,0.0877778,21,0.0233333,8,4
900,67,0.0744444,66,0.0733333,1,0.00111111,4,0
900,76,0.0844444,65,0.0722222,11,0.0122222,7,2
900,105,0.116667,86,0.0955556,19,0.0211111,16,5
900,76,0.0844444,58,0.0644444,18,0.02,2,6
