Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,91,0.091,91,0.091,0,0,7,0
1000,86,0.086,86,0.086,0,0,8,0
1000,103,0.103,103,0.103,0,0,6,0
1000,101,0.101,101,0.101,0,0,5,0
1000,84,0.084,84,0.084,0,0,5,0
1000,86,0.086,86,0.086,0,0,3,0
1000,102,0.102,102,0.102,0,0,11,0
1000,95,0.095,95,0.095,0,0,5,0
1000,101,0.101,101,0.101,0,0,13,0
1000,107,0.107,107,0.107,0,0,10,0
1000,103,0.103,103,0.103,0,0,9,0
1000,106,0.106,106,0.106,0,0,11,0
1000,93,0.093,93,0.093,0,0,9,0
1000,99,0.099,99,0.099,0,0,6,0
1000,102,0.102,102,0.102,0,0,6,0
1000,87,0.087,87,0.087,0,0,2,0
1000,104,0.104,104,0.104,0,0,11,0
1000,94,0.094,94,0.094,0,0,4,0
1000,91,0.091,91,0.091,0,0,11,0
1000,99,0.099,99,0.099,0,0,10,0
1000,97,0.097,97,0.097,0,0,8,0
1000,104,0.104,104,0.104,0,0,9,0
1000,101,0.101,101,0.101,0,0,11,0
1000,99,0.099,99,0.099,0,0,12,0
1000,86,0.086,86,0.086,0,0,9,0
1000,101,0.101,101,0.101,0,0,3,0
1000,82,0.082,82,0.082,0,0,5,0
1000,88,0.088,88,0.088,0,0,9,0
1000,87,0.087,87,0.087,0,0,7,0
1000,107,0.107,107,0.107,0,0,7,0
