Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,107,0.107,95,0.095,12,0.012,8,0
1000,110,0.11,97,0.097,13,0.013,5,0
1000,101,0.101,90,0.09,11,0.011,10,0
1000,95,0.095,79,0.079,16,0.016,4,0
1000,103,0.103,91,0.091,12,0.012,5,0
1000,96,0.096,83,0.083,13,0.013,9,0
1000,116,0.116,102,0.102,14,0.014,6,0
1000,94,0.094,78,0.078,16,0.016,9,0
1000,102,0.102,88,0.088,14,0.014,6,0
1000,112,0.112,103,0.103,9,0.009,10,0
1000,101,0.101,88,0.088,13,0.013,5,0
1000,118,0.118,103,0.103,15,0.015,7,0
1000,109,0.109,94,0.094,15,0.015,4,0
1000,100,0.1,86,0.086,14,0.014,6,0
1000,104,0.104,86,0.086,18,0.018,9,0
1000,112,0.112,98,0.098,14,0.014,3,0
1000,94,0.094,81,0.081,13,0.013,6,0
1000,111,0.111,103,0.103,8,0.008,6,0
1000,103,0.103,97,0.097,6,0.006,14,0
1000,95,0.095,85,0.085,10,0.01,11,0
1000,103,0.103,93,0.093,10,0.01,10,0
1000,108,0.108,95,0.095,13,0.013,11,0
1000,108,0.108,97,0.097,11,0.011,6,0
1000,101,0.101,86,0.086,15,0.015,6,0
1000,100,0.1,88,0.088,12,0.012,10,0
1000,113,0.113,105,0.105,8,0.008,11,0
1000,106,0.106,90,0.09,16,0.016,6,0
1000,111,0.111,94,0.094,17,0.017,14,0
1000,104,0.104,92,0.092,12,0.012,2,0
1000,95,0.095,82,0.082,13,0.013,5,0
