Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,110,0.11,104,0.104,6,0.006,8,0
1000,103,0.103,92,0.092,11,0.011,9,0
1000,85,0.085,77,0.077,8,0.008,9,0
1000,113,0.113,101,0.101,12,0.012,8,0
1000,89,0.089,84,0.084,5,0.005,9,0
1000,97,0.097,84,0.084,13,0.013,6,0
1000,96,0.096,86,0.086,10,0.01,5,0
1000,84,0.084,77,0.077,7,0.007,7,0
1000,117,0.117,104,0.104,13,0.013,5,0
1000,111,0.111,100,0.1,11,0.011,16,0
1000,87,0.087,78,0.078,9,0.009,7,0
1000,113,0.113,104,0.104,9,0.009,14,0
1000,97,0.097,90,0.09,7,0.007,15,0
1000,94,0.094,89,0.089,5,0.005,12,0
1000,103,0.103,96,0.096,7,0.007,12,0
1000,109,0.109,103,0.103,6,0.006,9,0
1000,102,0.102,91,0.091,11,0.011,3,0
1000,80,0.08,73,0.073,7,0.007,12,0
1000,107,0.107,94,0.094,13,0.013,4,0
1000,88,0.088,76,0.076,12,0.012,11,0
1000,97,0.097,87,0.087,10,0.01,10,0
1000,103,0.103,92,0.092,11,0.011,5,0
1000,114,0.114,107,0.107,7,0.007,7,0
1000,107,0.107,98,0.098,9,0.009,11,0
1000,109,0.109,103,0.103,6,0.006,12,0
1000,103,0.103,95,0.095,8,0.008,8,0
1000,107,0.107,98,0.098,9,0.009,6,0
1000,102,0.102,95,0.095,7,0.007,7,0
1000,106,0.106,99,0.099,7,0.007,7,0
1000,93,0.093,84,0.084,9,0.009,6,0
