Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1500,127,0.0846667,127,0.0846667,0,0
1500,123,0.082,123,0.082,0,0
1329.5,124,0.0932681,124,0.0932681,0,0
1500,121,0.0806667,121,0.0806667,0,0
1500,118,0.0786667,118,0.0786667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1310,124,0.0946565,124,0.0946565,0,0
1138,127,0.111599,127,0.111599,0,0
1416,127,0.0896893,127,0.0896893,0,0
1219.5,124,0.101681,124,0.101681,0,0
1500,119,0.0793333,119,0.0793333,0,0
1111,124,0.111611,124,0.111611,0,0
1338,123,0.0919283,123,0.0919283,0,0
1500,123,0.082,123,0.082,0,0
1500,123,0.082,123,0.082,0,0
1500,116,0.0773333,116,0.0773333,0,0
1303.5,127,0.09743,127,0.09743,0,0
1500,125,0.0833333,125,0.0833333,0,0
1459,126,0.0863605,126,0.0863605,0,0
1412.5,127,0.0899115,127,0.0899115,0,0
1276.5,126,0.0987074,126,0.0987074,0,0
1500,125,0.0833333,125,0.0833333,0,0
1500,125,0.0833333,125,0.0833333,0,0
1500,115,0.0766667,115,0.0766667,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,117,0.078,117,0.078,0,0
1500,122,0.0813333,122,0.0813333,0,0
1500,124,0.0826667,124,0.0826667,0,0
1370,123,0.089781,123,0.089781,0,0
1280.5,127,0.09918,127,0.09918,0,0
1369.5,126,0.0920044,126,0.0920044,0,0
1500,106,0.0706667,106,0.0706667,0,0
1453.5,125,0.0859993,125,0.0859993,0,0
1171.5,122,0.10414,122,0.10414,0,0
1500,125,0.0833333,125,0.0833333,0,0
1394,125,0.08967,125,0.08967,0,0
1500,112,0.0746667,112,0.0746667,0,0
1408.5,124,0.0880369,124,0.0880369,0,0
1497.5,127,0.084808,127,0.084808,0,0
1500,125,0.0833333,125,0.0833333,0,0
1144,127,0.111014,127,0.111014,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,122,0.0813333,122,0.0813333,0,0
1500,91,0.0606667,91,0.0606667,0,0
1393,125,0.0897344,125,0.0897344,0,0
1498.5,127,0.0847514,127,0.0847514,0,0
1209.5,127,0.105002,127,0.105002,0,0
1302,127,0.0975422,127,0.0975422,0,0
1035,125,0.120773,125,0.120773,0,0
1500,125,0.0833333,125,0.0833333,0,0
1500,186,0.124,95,0.0633333,91,0.0606667
1500,180,0.12,97,0.0646667,83,0.0553333
1500,209,0.139333,87,0.058,122,0.0813333
1500,170,0.113333,110,0.0733333,60,0.04
1500,225,0.15,112,0.0746667,113,0.0753333
1500,214,0.142667,104,0.0693333,110,0.0733333
1500,209,0.139333,122,0.0813333,87,0.058
1500,232,0.154667,109,0.0726667,123,0.082
1500,236,0.157333,108,0.072,128,0.0853333
1500,221,0.147333,123,0.082,98,0.0653333
1500,207,0.138,125,0.0833333,82,0.0546667
1500,194,0.129333,97,0.0646667,97,0.0646667
1500,227,0.151333,106,0.0706667,121,0.0806667
1500,178,0.118667,78,0.052,100,0.0666667
1500,218,0.145333,107,0.0713333,111,0.074
1500,226,0.150667,128,0.0853333,98,0.0653333
1500,194,0.129333,124,0.0826667,70,0.0466667
1500,196,0.130667,125,0.0833333,71,0.0473333
1500,237,0.158,119,0.0793333,118,0.0786667
1500,234,0.156,113,0.0753333,121,0.0806667
1500,204,0.136,128,0.0853333,76,0.0506667
1500,212,0.141333,97,0.0646667,115,0.0766667
1500,233,0.155333,111,0.074,122,0.0813333
1500,217,0.144667,110,0.0733333,107,0.0713333
1500,220,0.146667,122,0.0813333,98,0.0653333
1500,231,0.154,107,0.0713333,124,0.0826667
1500,215,0.143333,117,0.078,98,0.0653333
1500,222,0.148,118,0.0786667,104,0.0693333
1500,225,0.15,103,0.0686667,122,0.0813333
1500,195,0.13,84,0.056,111,0.074
1500,192,0.128,113,0.0753333,79,0.0526667
1500,223,0.148667,108,0.072,115,0.0766667
1500,207,0.138,117,0.078,90,0.06
1500,215,0.143333,123,0.082,92,0.0613333
1500,188,0.125333,99,0.066,89,0.0593333
1500,204,0.136,104,0.0693333,100,0.0666667
1500,221,0.147333,109,0.0726667,112,0.0746667
1500,230,0.153333,125,0.0833333,105,0.07
1500,233,0.155333,115,0.0766667,118,0.0786667
1500,213,0.142,101,0.0673333,112,0.0746667
1500,195,0.13,80,0.0533333,115,0.0766667
1500,221,0.147333,102,0.068,119,0.0793333
1500,205,0.136667,107,0.0713333,98,0.0653333
1500,243,0.162,128,0.0853333,115,0.0766667
1500,205,0.136667,102,0.068,103,0.0686667
1500,202,0.134667,79,0.0526667,123,0.082
1500,227,0.151333,112,0.0746667,115,0.0766667
1500,162,0.108,105,0.07,57,0.038
1500,241,0.160667,116,0.0773333,125,0.0833333
1500,197,0.131333,70,0.0466667,127,0.0846667
