Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1200,126,0.105,126,0.105,0,0
1200,125,0.104167,125,0.104167,0,0
1200,126,0.105,126,0.105,0,0
1200,126,0.105,126,0.105,0,0
1137,127,0.111697,127,0.111697,0,0
1200,125,0.104167,125,0.104167,0,0
1085.5,127,0.116997,127,0.116997,0,0
1200,125,0.104167,125,0.104167,0,0
1200,126,0.105,126,0.105,0,0
1200,127,0.105833,127,0.105833,0,0
1084,126,0.116236,126,0.116236,0,0
1200,125,0.104167,125,0.104167,0,0
1114.5,127,0.113952,127,0.113952,0,0
1200,123,0.1025,123,0.1025,0,0
1200,126,0.105,126,0.105,0,0
1200,125,0.104167,125,0.104167,0,0
1200,124,0.103333,124,0.103333,0,0
1200,127,0.105833,127,0.105833,0,0
1200,124,0.103333,124,0.103333,0,0
1196,127,0.106187,127,0.106187,0,0
1200,126,0.105,126,0.105,0,0
1172,126,0.107509,126,0.107509,0,0
1200,127,0.105833,127,0.105833,0,0
1200,124,0.103333,124,0.103333,0,0
1200,124,0.103333,124,0.103333,0,0
1200,125,0.104167,125,0.104167,0,0
1200,127,0.105833,127,0.105833,0,0
1200,125,0.104167,125,0.104167,0,0
1200,122,0.101667,122,0.101667,0,0
1200,125,0.104167,125,0.104167,0,0
1200,126,0.105,126,0.105,0,0
1200,126,0.105,126,0.105,0,0
1119,127,0.113494,127,0.113494,0,0
1133,126,0.111209,126,0.111209,0,0
1200,125,0.104167,125,0.104167,0,0
1200,123,0.1025,123,0.1025,0,0
1095.5,127,0.115929,127,0.115929,0,0
1118.5,127,0.113545,127,0.113545,0,0
1200,126,0.105,126,0.105,0,0
1200,126,0.105,126,0.105,0,0
1109,127,0.114518,127,0.114518,0,0
1200,127,0.105833,127,0.105833,0,0
1130.5,127,0.11234,127,0.11234,0,0
1171.5,127,0.108408,127,0.108408,0,0
1200,126,0.105,126,0.105,0,0
1200,125,0.104167,125,0.104167,0,0
1200,126,0.105,126,0.105,0,0
1200,125,0.104167,125,0.104167,0,0
1031,127,0.123181,127,0.123181,0,0
1158.5,127,0.109625,127,0.109625,0,0
1200,230,0.191667,112,0.0933333,118,0.0983333
1200,223,0.185833,112,0.0933333,111,0.0925
1200,231,0.1925,115,0.0958333,116,0.0966667
1200,234,0.195,117,0.0975,117,0.0975
1200,231,0.1925,114,0.095,117,0.0975
1200,222,0.185,111,0.0925,111,0.0925
1200,225,0.1875,117,0.0975,108,0.09
1200,229,0.190833,116,0.0966667,113,0.0941667
1200,221,0.184167,112,0.0933333,109,0.0908333
1200,235,0.195833,121,0.100833,114,0.095
1200,230,0.191667,115,0.0958333,115,0.0958333
1200,219,0.1825,109,0.0908333,110,0.0916667
1200,228,0.19,113,0.0941667,115,0.0958333
1200,228,0.19,115,0.0958333,113,0.0941667
1200,230,0.191667,114,0.095,116,0.0966667
1200,224,0.186667,113,0.0941667,111,0.0925
1200,237,0.1975,121,0.100833,116,0.0966667
1200,232,0.193333,117,0.0975,115,0.0958333
1200,223,0.185833,111,0.0925,112,0.0933333
1200,229,0.190833,113,0.0941667,116,0.0966667
1200,232,0.193333,118,0.0983333,114,0.095
1200,236,0.196667,116,0.0966667,120,0.1
1200,233,0.194167,116,0.0966667,117,0.0975
1200,222,0.185,112,0.0933333,110,0.0916667
1200,228,0.19,113,0.0941667,115,0.0958333
1200,226,0.188333,114,0.095,112,0.0933333
1200,225,0.1875,115,0.0958333,110,0.0916667
1200,222,0.185,108,0.09,114,0.095
1200,233,0.194167,113,0.0941667,120,0.1
1200,224,0.186667,107,0.0891667,117,0.0975
1200,228,0.19,115,0.0958333,113,0.0941667
1200,228,0.19,111,0.0925,117,0.0975
1200,221,0.184167,110,0.0916667,111,0.0925
1200,232,0.193333,116,0.0966667,116,0.0966667
1200,228,0.19,112,0.0933333,116,0.0966667
1200,139,0.115833,67,0.0558333,72,0.06
1200,236,0.196667,121,0.100833,115,0.0958333
1200,223,0.185833,106,0.0883333,117,0.0975
1200,221,0.184167,116,0.0966667,105,0.0875
1200,225,0.1875,115,0.0958333,110,0.0916667
1200,227,0.189167,112,0.0933333,115,0.0958333
1200,226,0.188333,108,0.09,118,0.0983333
1200,231,0.1925,115,0.0958333,116,0.0966667
1200,233,0.194167,117,0.0975,116,0.0966667
1200,229,0.190833,118,0.0983333,111,0.0925
1200,227,0.189167,110,0.0916667,117,0.0975
1200,228,0.19,114,0.095,114,0.095
1200,231,0.1925,117,0.0975,114,0.095
1200,230,0.191667,110,0.0916667,120,0.1
1200,229,0.190833,116,0.0966667,113,0.0941667
