tags_collected, collisions_in_seconds, time_in_minutes, random_seed
124, 1072.41, 20, 334222
127, 992.562, 18.2583, 299871
122, 808.125, 20, 436671
122, 1022.28, 20, 381759
122, 1245.59, 20, 347074
117, 1119.53, 20, 152375
121, 930.531, 20, 198934
122, 858.5, 20, 119124
114, 1073.06, 20, 51180
119, 1285.44, 20, 4037
122, 1200.19, 20, 722154
125, 1068.84, 20, 498967
103, 2414.56, 20, 602811
126, 874.469, 20, 926584
113, 804.562, 20, 903741
117, 1372.88, 20, 828265
125, 1259.69, 20, 372235
123, 1041.94, 20, 95635
122, 1308.66, 20, 975766
116, 1591.22, 20, 605940
121, 671.688, 20, 214874
117, 1373.69, 20, 153528
124, 1107.28, 20, 856366
122, 963.125, 20, 701950
127, 891.281, 20, 687602
118, 1967.94, 20, 670026
125, 947.219, 20, 159340
122, 1348.22, 20, 9781
111, 1307.53, 20, 575163
125, 1669.94, 20, 215038
125, 1060.94, 20, 786999
120, 1251.91, 20, 755062
124, 1246.53, 20, 663365
121, 1264.62, 20, 529477
115, 1203.09, 20, 207505
127, 1218.12, 20, 968764
119, 1127.16, 20, 835969
118, 1262.84, 20, 626900
123, 1000.97, 20, 419251
124, 892.969, 20, 280688
126, 980.031, 20, 355847
126, 1264.12, 20, 343772
102, 1019.28, 20, 126474
126, 1320.19, 20, 38604
125, 1141.88, 20, 823867
125, 1081.5, 20, 951898
127, 986.375, 20, 722691
119, 1294.78, 20, 635509
124, 957.25, 20, 288762
126, 1013.72, 20, 209893
100, 1108.69, 20, 90777
103, 1269, 20, 842971
113, 1823.81, 20, 556742
78, 2300.38, 20, 877878
96, 1171.78, 20, 2536
105, 1093.44, 20, 711850
94, 2239.03, 20, 490386
81, 2020.38, 20, 939104
110, 1199.84, 20, 376978
97, 1524.62, 20, 967235
106, 1346.78, 20, 474631
105, 1437.47, 20, 138064
101, 1248.81, 20, 755333
88, 2306.12, 20, 399373
100, 1271.97, 20, 761344
91, 1243.84, 20, 360262
99, 1065.38, 20, 899726
101, 1363.59, 20, 564131
103, 1236.44, 20, 521419
107, 1526.19, 20, 650639
96, 1493.78, 20, 679032
108, 2088.62, 20, 57924
59, 3124.97, 20, 460086
115, 1173.47, 20, 431683
95, 1101.56, 20, 283028
115, 1246.81, 20, 163263
95, 1382.25, 20, 727920
89, 1033.38, 20, 719641
103, 1278.66, 20, 551164
99, 1544.28, 20, 221020
95, 1274.03, 20, 802716
115, 1444.59, 20, 436755
98, 1222.88, 20, 909020
86, 1180.22, 20, 500782
87, 1595.06, 20, 198470
107, 1160, 20, 820980
103, 1382.22, 20, 429823
113, 1531.03, 20, 34419
99, 2038.34, 20, 694673
71, 2374.28, 20, 180438
98, 1854.59, 20, 617097
97, 973.344, 20, 28052
113, 1493.81, 20, 730312
111, 1459.59, 20, 162455
105, 1260.75, 20, 659145
81, 2351.38, 20, 776929
97, 1146, 20, 367703
94, 1341.19, 20, 243435
114, 1546.03, 20, 991423
96, 1186.12, 20, 547318
