Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,155,0.155,97,0.097,58,0.058
1000,119,0.119,70,0.07,49,0.049
1000,110,0.11,95,0.095,15,0.015
1000,106,0.106,76,0.076,30,0.03
1000,140,0.14,72,0.072,68,0.068
1000,134,0.134,107,0.107,27,0.027
1000,122,0.122,92,0.092,30,0.03
1000,119,0.119,86,0.086,33,0.033
1000,128,0.128,91,0.091,37,0.037
1000,125,0.125,80,0.08,45,0.045
1000,140,0.14,91,0.091,49,0.049
1000,139,0.139,87,0.087,52,0.052
1000,123,0.123,92,0.092,31,0.031
1000,111,0.111,96,0.096,15,0.015
1000,126,0.126,91,0.091,35,0.035
1000,143,0.143,98,0.098,45,0.045
1000,118,0.118,89,0.089,29,0.029
1000,144,0.144,89,0.089,55,0.055
1000,119,0.119,70,0.07,49,0.049
1000,137,0.137,67,0.067,70,0.07
1000,118,0.118,83,0.083,35,0.035
1000,137,0.137,105,0.105,32,0.032
1000,103,0.103,67,0.067,36,0.036
1000,124,0.124,108,0.108,16,0.016
1000,135,0.135,94,0.094,41,0.041
1000,82,0.082,66,0.066,16,0.016
1000,106,0.106,72,0.072,34,0.034
1000,133,0.133,87,0.087,46,0.046
1000,142,0.142,88,0.088,54,0.054
1000,135,0.135,100,0.1,35,0.035
1000,111,0.111,97,0.097,14,0.014
1000,112,0.112,102,0.102,10,0.01
1000,107,0.107,90,0.09,17,0.017
1000,106,0.106,89,0.089,17,0.017
1000,85,0.085,69,0.069,16,0.016
1000,84,0.084,74,0.074,10,0.01
1000,99,0.099,86,0.086,13,0.013
1000,101,0.101,85,0.085,16,0.016
1000,95,0.095,86,0.086,9,0.009
1000,109,0.109,95,0.095,14,0.014
1000,100,0.1,88,0.088,12,0.012
1000,98,0.098,86,0.086,12,0.012
1000,112,0.112,100,0.1,12,0.012
1000,88,0.088,80,0.08,8,0.008
1000,110,0.11,100,0.1,10,0.01
1000,101,0.101,85,0.085,16,0.016
1000,110,0.11,102,0.102,8,0.008
1000,89,0.089,77,0.077,12,0.012
1000,98,0.098,86,0.086,12,0.012
1000,109,0.109,96,0.096,13,0.013
1000,105,0.105,93,0.093,12,0.012
1000,99,0.099,87,0.087,12,0.012
1000,112,0.112,96,0.096,16,0.016
1000,100,0.1,92,0.092,8,0.008
1000,118,0.118,106,0.106,12,0.012
1000,95,0.095,84,0.084,11,0.011
1000,111,0.111,103,0.103,8,0.008
1000,90,0.09,78,0.078,12,0.012
1000,100,0.1,86,0.086,14,0.014
1000,100,0.1,87,0.087,13,0.013
