tags_collected, collisions_in_seconds, time_in_minutes, random_seed
74, 2113.66, 16.6667, 782647
104, 495.094, 16.6667, 599755
55, 3374.19, 16.6667, 604106
40, 3760.59, 16.6667, 366320
104, 530.781, 16.6667, 780672
63, 3311.19, 16.6667, 693616
101, 459.969, 16.6667, 448659
58, 3411.81, 16.6667, 242754
106, 486.938, 16.6667, 881090
106, 535.062, 16.6667, 926048
105, 1273.25, 16.6667, 788498
91, 1799.56, 16.6667, 353801
94, 1295.41, 16.6667, 334007
95, 1992.94, 16.6667, 832666
95, 2042.66, 16.6667, 21738
103, 544.094, 16.6667, 344471
93, 2100.38, 16.6667, 609524
102, 523.344, 16.6667, 153683
71, 2687.44, 16.6667, 623974
91, 1491.31, 16.6667, 874314
102, 739.875, 16.6667, 53373
64, 3170.97, 16.6667, 190431
19, 3749.66, 16.6667, 347610
77, 2742.84, 16.6667, 49224
89, 2265.69, 16.6667, 583005
81, 2437.69, 16.6667, 13703
48, 3603.38, 16.6667, 661170
95, 1144.41, 16.6667, 279013
96, 1691.31, 16.6667, 474337
85, 2527.41, 16.6667, 912255
95, 457.469, 16.6667, 488227
94, 420.625, 16.6667, 673270
86, 934.469, 16.6667, 915203
98, 566.688, 16.6667, 777424
87, 557.844, 16.6667, 626627
92, 519.5, 16.6667, 206072
101, 567.156, 16.6667, 684161
89, 630.562, 16.6667, 258462
94, 388.188, 16.6667, 748546
103, 560.281, 16.6667, 751548
96, 546.281, 16.6667, 350797
105, 469.125, 16.6667, 78738
97, 581.5, 16.6667, 783103
97, 481.25, 16.6667, 547897
101, 493.375, 16.6667, 287044
101, 450.906, 16.6667, 51771
97, 585.938, 16.6667, 692066
91, 644.875, 16.6667, 20763
90, 596.594, 16.6667, 286153
96, 515.281, 16.6667, 928886
98, 695.219, 16.6667, 326583
97, 554.188, 16.6667, 783039
99, 557.656, 16.6667, 815152
94, 750.906, 16.6667, 121868
92, 1109.69, 16.6667, 417331
90, 521.906, 16.6667, 622280
101, 500, 16.6667, 942564
93, 959.969, 16.6667, 716236
103, 485.438, 16.6667, 199057
105, 479.156, 16.6667, 819593
