tags_collected, collisions_in_seconds, time_in_minutes, random_seed
98, 842.094, 16.6667, 465682
99, 734.438, 16.6667, 329680
101, 594.219, 16.6667, 424683
55, 2899.69, 16.6667, 285641
97, 704.281, 16.6667, 430479
106, 555.375, 16.6667, 291289
92, 1098.34, 16.6667, 340918
94, 607.875, 16.6667, 796429
75, 2211.62, 16.6667, 785564
98, 645.281, 16.6667, 145072
104, 690.531, 16.6667, 29540
96, 791.5, 16.6667, 917399
97, 670.188, 16.6667, 853773
104, 815.969, 16.6667, 759603
95, 1123.88, 16.6667, 648305
102, 868.156, 16.6667, 372137
94, 1380.97, 16.6667, 96619
93, 1391.53, 16.6667, 555534
99, 944.031, 16.6667, 984963
100, 917.562, 16.6667, 605905
92, 1007.5, 16.6667, 353801
104, 819.656, 16.6667, 8188
104, 744.062, 16.6667, 897321
97, 701.281, 16.6667, 690834
88, 1013.94, 16.6667, 636249
95, 612.219, 16.6667, 317841
102, 835.906, 16.6667, 896751
94, 974.5, 16.6667, 333781
91, 1103.97, 16.6667, 534302
88, 1363.53, 16.6667, 645265
85, 1149, 16.6667, 906312
92, 707, 16.6667, 748282
99, 805.094, 16.6667, 289308
93, 717.781, 16.6667, 962500
104, 691.812, 16.6667, 394434
99, 813.5, 16.6667, 668546
96, 685.906, 16.6667, 135099
87, 708.688, 16.6667, 661802
90, 892.812, 16.6667, 242807
83, 1806.38, 16.6667, 806660
96, 887.5, 16.6667, 906946
101, 739.75, 16.6667, 964549
102, 1261.84, 16.6667, 645639
94, 758.969, 16.6667, 890737
96, 832.312, 16.6667, 550882
99, 646.438, 16.6667, 930648
91, 686.125, 16.6667, 604406
100, 808.562, 16.6667, 296442
102, 754.281, 16.6667, 719267
96, 832.406, 16.6667, 250551
98, 869.031, 16.6667, 853069
91, 858.562, 16.6667, 89962
102, 699.719, 16.6667, 414918
95, 715.156, 16.6667, 924147
92, 873.469, 16.6667, 105363
90, 1162.31, 16.6667, 81304
103, 944.438, 16.6667, 994660
93, 772.594, 16.6667, 849087
92, 549.938, 16.6667, 926761
102, 747.094, 16.6667, 148108
