tags_collected, collisions_in_seconds, time_in_minutes, random_seed
105, 597.875, 16.6667, 723793
83, 2614.75, 16.6667, 374513
102, 466.75, 16.6667, 347813
62, 3003.41, 16.6667, 7848
102, 586.719, 16.6667, 663810
90, 2217.84, 16.6667, 592473
99, 1585.69, 16.6667, 724282
101, 573.094, 16.6667, 219682
103, 436.062, 16.6667, 690017
101, 524.156, 16.6667, 692833
88, 2313.81, 16.6667, 298316
107, 565.031, 16.6667, 24444
97, 1923.5, 16.6667, 381861
105, 512.781, 16.6667, 137160
92, 2002.56, 16.6667, 593762
100, 474.938, 16.6667, 353387
61, 2857.06, 16.6667, 506813
68, 3259.34, 16.6667, 704105
22, 4359.12, 16.6667, 935817
105, 551.5, 16.6667, 895710
99, 564.25, 16.6667, 153760
100, 553.844, 16.6667, 201317
104, 578.688, 16.6667, 262170
93, 1522.5, 16.6667, 323244
101, 586.375, 16.6667, 22670
63, 3276.5, 16.6667, 28200
103, 1453.56, 16.6667, 26894
52, 3359.03, 16.6667, 776692
97, 992.531, 16.6667, 872741
106, 467.125, 16.6667, 743994
100, 562.031, 16.6667, 937736
100, 441.406, 16.6667, 649881
102, 422.406, 16.6667, 699610
94, 562.562, 16.6667, 77335
101, 482.844, 16.6667, 516178
101, 483.781, 16.6667, 75888
102, 544.906, 16.6667, 108984
89, 607.531, 16.6667, 296197
98, 606.438, 16.6667, 10650
90, 642.812, 16.6667, 138711
101, 524.25, 16.6667, 828123
83, 743.938, 16.6667, 185511
103, 585.125, 16.6667, 609842
105, 488.594, 16.6667, 543940
101, 591.438, 16.6667, 438886
95, 476.656, 16.6667, 11917
86, 832.312, 16.6667, 964165
103, 526.438, 16.6667, 931441
97, 649.781, 16.6667, 92063
99, 433.062, 16.6667, 452198
101, 446.75, 16.6667, 653842
95, 531.562, 16.6667, 193500
95, 554.375, 16.6667, 949285
75, 566.594, 16.6667, 408963
105, 454.719, 16.6667, 178273
102, 518.5, 16.6667, 282068
100, 472.594, 16.6667, 342114
99, 693.781, 16.6667, 165830
103, 532.188, 16.6667, 305085
102, 630.812, 16.6667, 564669
