tags_collected, collisions_in_seconds, time_in_minutes, random_seed
101, 659.844, 16.6667, 925417
98, 1059.94, 16.6667, 198646
98, 816.938, 16.6667, 914817
101, 739.344, 16.6667, 867684
98, 1150.38, 16.6667, 727931
101, 791, 16.6667, 950436
75, 1948.72, 16.6667, 624900
103, 746.5, 16.6667, 92742
87, 1346.78, 16.6667, 920062
101, 1186.81, 16.6667, 422025
101, 556.312, 16.6667, 977790
104, 828.562, 16.6667, 903368
103, 836.312, 16.6667, 688111
101, 704.375, 16.6667, 361796
107, 632.875, 16.6667, 139352
86, 926.219, 16.6667, 897971
101, 975.094, 16.6667, 530199
88, 1614.78, 16.6667, 191191
86, 2532.44, 16.6667, 603654
90, 1208.91, 16.6667, 765860
103, 1173.47, 16.6667, 392076
97, 640.344, 16.6667, 936614
101, 944.875, 16.6667, 785583
89, 971.25, 16.6667, 601711
101, 862.375, 16.6667, 234959
93, 776.438, 16.6667, 15896
100, 711.344, 16.6667, 812840
100, 823.875, 16.6667, 540631
98, 634.219, 16.6667, 247145
101, 990.75, 16.6667, 127235
99, 867.219, 16.6667, 694610
103, 666.75, 16.6667, 507211
95, 676.719, 16.6667, 412467
101, 809.594, 16.6667, 239416
102, 864.344, 16.6667, 994420
97, 1091.91, 16.6667, 704164
105, 812.5, 16.6667, 508260
98, 978.75, 16.6667, 612228
103, 682.188, 16.6667, 536538
102, 887.875, 16.6667, 525332
104, 788.156, 16.6667, 299061
98, 730.938, 16.6667, 163353
105, 747.125, 16.6667, 147629
89, 1227.66, 16.6667, 11568
95, 617.031, 16.6667, 601566
93, 628.625, 16.6667, 737962
102, 860.125, 16.6667, 696223
98, 786.375, 16.6667, 516583
87, 734.875, 16.6667, 577817
105, 547.875, 16.6667, 686291
101, 864.594, 16.6667, 951048
101, 909.562, 16.6667, 264703
102, 898.125, 16.6667, 430936
94, 878.312, 16.6667, 543392
97, 789.875, 16.6667, 659074
94, 850.562, 16.6667, 728186
100, 783.906, 16.6667, 628820
94, 630.312, 16.6667, 657492
92, 942.125, 16.6667, 849412
98, 567.125, 16.6667, 843573
