tags_collected, collisions_in_seconds, time_in_minutes, random_seed
87, 2198.44, 16.6667, 836640
65, 1209.88, 16.6667, 977582
102, 1550, 16.6667, 510116
77, 1377.72, 16.6667, 825408
88, 1633.91, 16.6667, 249908
101, 1441.03, 16.6667, 688075
88, 1627.84, 16.6667, 976120
83, 2159.47, 16.6667, 347213
63, 1557.06, 16.6667, 422768
53, 1820.28, 16.6667, 620417
90, 1427.28, 16.6667, 891664
86, 1895.12, 16.6667, 551012
107, 1344.19, 16.6667, 797253
82, 1790.44, 16.6667, 171987
65, 1857.97, 16.6667, 305660
82, 1587.22, 16.6667, 486001
71, 1333.5, 16.6667, 806379
67, 1069.81, 16.6667, 226843
82, 1344.62, 16.6667, 781968
59, 1760.94, 16.6667, 268634
80, 1465.66, 16.6667, 526057
72, 1525.31, 16.6667, 814050
78, 1987.38, 16.6667, 158653
54, 2047.41, 16.6667, 255779
83, 1724.22, 16.6667, 578201
103, 1789.22, 16.6667, 879860
59, 1866.94, 16.6667, 119251
75, 2455.56, 16.6667, 418928
89, 1313.53, 16.6667, 682000
85, 1207.41, 16.6667, 252825
94, 1286.16, 16.6667, 638224
98, 1898.84, 16.6667, 137894
91, 2074.28, 16.6667, 489292
79, 2550.44, 16.6667, 807867
85, 2037.72, 16.6667, 58812
94, 723.625, 16.6667, 424224
99, 2141.97, 16.6667, 194344
101, 1106.81, 16.6667, 403391
104, 1450.28, 16.6667, 971413
72, 1364.34, 16.6667, 384791
85, 1522.38, 16.6667, 50527
100, 2296.09, 16.6667, 576240
72, 1622.28, 16.6667, 22311
74, 2809.91, 16.6667, 596195
72, 896.094, 16.6667, 901669
96, 2299.53, 16.6667, 685045
88, 1731.31, 16.6667, 93934
101, 1799.41, 16.6667, 464377
78, 1213.03, 16.6667, 896890
71, 2824.16, 16.6667, 473826
99, 1683.59, 16.6667, 825858
91, 1157.25, 16.6667, 506676
62, 1930.88, 16.6667, 348954
51, 2832.41, 16.6667, 73393
76, 1384, 16.6667, 802373
81, 1498.72, 16.6667, 878556
93, 1343.56, 16.6667, 629464
81, 2874.53, 16.6667, 210781
75, 832.812, 16.6667, 297347
100, 1744.53, 16.6667, 244969
