tags_collected, collisions_in_seconds, time_in_minutes, random_seed
24, 4369.53, 16.6667, 608940
23, 4131.34, 16.6667, 273931
42, 3811.03, 16.6667, 376946
102, 736.938, 16.6667, 160350
94, 1518.94, 16.6667, 913972
55, 3091.72, 16.6667, 324300
100, 601.625, 16.6667, 58815
103, 452.562, 16.6667, 397048
59, 3389.84, 16.6667, 982429
87, 2254.19, 16.6667, 102890
100, 982, 16.6667, 534972
68, 2896.09, 16.6667, 364665
102, 569.094, 16.6667, 606315
105, 552.375, 16.6667, 722409
76, 2308.81, 16.6667, 803979
97, 1694.88, 16.6667, 170349
87, 2277, 16.6667, 887213
81, 2313.44, 16.6667, 322876
43, 3721.28, 16.6667, 797434
68, 3015.62, 16.6667, 705702
21, 4304.5, 16.6667, 31147
62, 2959.81, 16.6667, 19697
98, 1802.5, 16.6667, 230981
28, 4225.72, 16.6667, 844547
45, 3571.25, 16.6667, 610247
60, 3272.62, 16.6667, 570097
28, 4012.72, 16.6667, 577337
76, 2327.94, 16.6667, 378640
31, 3857.84, 16.6667, 649116
35, 3808.22, 16.6667, 452777
88, 1089.03, 16.6667, 261967
85, 575.531, 16.6667, 411810
102, 614.594, 16.6667, 939036
91, 590.406, 16.6667, 556851
102, 567.969, 16.6667, 146861
97, 520.719, 16.6667, 920117
82, 1235.91, 16.6667, 619630
90, 756, 16.6667, 25190
86, 484.906, 16.6667, 501744
83, 962.031, 16.6667, 209444
93, 522.781, 16.6667, 126847
85, 898.812, 16.6667, 196364
95, 509.844, 16.6667, 94396
95, 648.125, 16.6667, 819702
56, 1370.09, 16.6667, 216905
94, 538.25, 16.6667, 977209
97, 471.406, 16.6667, 814390
94, 725.281, 16.6667, 372486
73, 1315.28, 16.6667, 181999
91, 676.312, 16.6667, 584554
97, 524.281, 16.6667, 57902
92, 594.875, 16.6667, 680083
83, 557.5, 16.6667, 279219
80, 794.344, 16.6667, 671047
75, 940.219, 16.6667, 82272
103, 546.875, 16.6667, 218758
95, 601.906, 16.6667, 946258
83, 621.688, 16.6667, 412422
94, 521.812, 16.6667, 287687
103, 457.5, 16.6667, 784613
