tags_collected, collisions_in_seconds, time_in_minutes, random_seed
102, 1886.62, 16.6667, 671572
90, 866.094, 16.6667, 26689
95, 1287.56, 16.6667, 358900
88, 1630.69, 16.6667, 296367
82, 1185.56, 16.6667, 490861
92, 1239.62, 16.6667, 272941
90, 1272.28, 16.6667, 680210
93, 1164.91, 16.6667, 868911
101, 1152.94, 16.6667, 735226
94, 1379.91, 16.6667, 760165
76, 1768.69, 16.6667, 513208
95, 1269.91, 16.6667, 645575
101, 1694.81, 16.6667, 751176
98, 1038.31, 16.6667, 127908
96, 1445.62, 16.6667, 795618
91, 965.812, 16.6667, 524105
93, 1063.97, 16.6667, 649071
97, 1262.84, 16.6667, 119599
103, 1427, 16.6667, 820721
88, 923.812, 16.6667, 723504
103, 1223.62, 16.6667, 277333
93, 804.656, 16.6667, 483194
101, 1105.69, 16.6667, 477434
97, 1213.91, 16.6667, 661158
100, 1273.41, 16.6667, 932911
79, 1371.31, 16.6667, 679432
78, 1314.75, 16.6667, 455068
89, 1317.97, 16.6667, 234328
105, 1368.19, 16.6667, 992561
90, 1162.88, 16.6667, 867814
93, 1271.91, 16.6667, 296324
98, 1249.34, 16.6667, 652319
76, 2627.09, 16.6667, 305990
97, 1116.69, 16.6667, 726097
98, 1144.56, 16.6667, 807904
94, 1293.16, 16.6667, 823541
104, 1707.06, 16.6667, 804784
88, 1717.16, 16.6667, 330783
89, 1064.81, 16.6667, 791686
96, 1616.47, 16.6667, 283650
81, 1574.41, 16.6667, 672969
82, 1795.5, 16.6667, 156515
97, 1073.56, 16.6667, 953283
74, 2532.19, 16.6667, 91473
85, 916.406, 16.6667, 204893
80, 1789.62, 16.6667, 59823
100, 1918.69, 16.6667, 690098
96, 897.469, 16.6667, 112905
86, 1840.31, 16.6667, 906527
102, 952.438, 16.6667, 87514
105, 1093.28, 16.6667, 249783
92, 1278.59, 16.6667, 772518
88, 1949.19, 16.6667, 448707
102, 1397.16, 16.6667, 827996
100, 1145.94, 16.6667, 337296
91, 1136.38, 16.6667, 191795
103, 1616.38, 16.6667, 906874
105, 1067.06, 16.6667, 311930
88, 1152.69, 16.6667, 858042
108, 1004.47, 16.6667, 574755
