tags_collected, collisions_in_seconds, time_in_minutes, random_seed
100, 1183.06, 16.6667, 220550
80, 1318.69, 16.6667, 662968
104, 632.875, 16.6667, 586418
55, 3244.69, 16.6667, 116336
89, 903.844, 16.6667, 750565
85, 630.219, 16.6667, 296904
81, 1233.03, 16.6667, 772123
90, 1281.94, 16.6667, 530087
105, 846.906, 16.6667, 154346
102, 714.438, 16.6667, 80339
106, 775.188, 16.6667, 174620
93, 993.875, 16.6667, 197502
86, 2270.31, 16.6667, 179
99, 1013.06, 16.6667, 507112
107, 701.375, 16.6667, 188216
54, 2106.09, 16.6667, 155514
103, 974.125, 16.6667, 727778
69, 2321.81, 16.6667, 585322
92, 716.406, 16.6667, 987837
60, 2305.72, 16.6667, 945270
97, 1658.06, 16.6667, 361805
95, 585.344, 16.6667, 43360
101, 816.375, 16.6667, 327517
76, 1734.12, 16.6667, 376818
96, 521.031, 16.6667, 857
92, 595.5, 16.6667, 485556
85, 1450.09, 16.6667, 768362
99, 694.344, 16.6667, 967605
100, 1429.88, 16.6667, 119887
68, 2365.38, 16.6667, 755186
87, 783.344, 16.6667, 103386
100, 995.031, 16.6667, 403469
88, 891.188, 16.6667, 237861
84, 767.531, 16.6667, 265680
95, 607.625, 16.6667, 701280
98, 853.969, 16.6667, 265314
102, 702.594, 16.6667, 19391
84, 1131.81, 16.6667, 56190
99, 658.781, 16.6667, 384741
95, 849.125, 16.6667, 624370
91, 1004.09, 16.6667, 673063
96, 879.375, 16.6667, 718602
103, 657.5, 16.6667, 844678
96, 705.031, 16.6667, 270947
99, 788.031, 16.6667, 698866
60, 2587.19, 16.6667, 508793
98, 886.625, 16.6667, 70570
92, 870.031, 16.6667, 104178
83, 779.219, 16.6667, 78591
94, 772.688, 16.6667, 105513
97, 650.719, 16.6667, 105157
94, 2105.44, 16.6667, 294755
91, 911.656, 16.6667, 717357
94, 727.125, 16.6667, 637020
96, 962.406, 16.6667, 806128
99, 1071.69, 16.6667, 566801
103, 1136.12, 16.6667, 440904
96, 1271.34, 16.6667, 313996
103, 681.906, 16.6667, 189875
99, 607.469, 16.6667, 478264
