Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,118,0.118,104,0.104,14,0.014
1000,97,0.097,84,0.084,13,0.013
1000,117,0.117,105,0.105,12,0.012
1000,114,0.114,105,0.105,9,0.009
1000,118,0.118,102,0.102,16,0.016
1000,122,0.122,106,0.106,16,0.016
1000,121,0.121,104,0.104,17,0.017
1000,105,0.105,90,0.09,15,0.015
1000,123,0.123,105,0.105,18,0.018
1000,114,0.114,106,0.106,8,0.008
1000,113,0.113,102,0.102,11,0.011
1000,121,0.121,106,0.106,15,0.015
1000,112,0.112,102,0.102,10,0.01
1000,117,0.117,105,0.105,12,0.012
1000,111,0.111,104,0.104,7,0.007
1000,111,0.111,103,0.103,8,0.008
1000,103,0.103,103,0.103,0,0
1000,113,0.113,104,0.104,9,0.009
1000,112,0.112,103,0.103,9,0.009
1000,110,0.11,101,0.101,9,0.009
1000,79,0.079,57,0.057,22,0.022
1000,114,0.114,104,0.104,10,0.01
1000,119,0.119,108,0.108,11,0.011
1000,120,0.12,106,0.106,14,0.014
1000,105,0.105,89,0.089,16,0.016
1000,103,0.103,85,0.085,18,0.018
1000,113,0.113,100,0.1,13,0.013
1000,113,0.113,105,0.105,8,0.008
1000,123,0.123,106,0.106,17,0.017
1000,119,0.119,105,0.105,14,0.014
1000,108,0.108,105,0.105,3,0.003
1000,103,0.103,99,0.099,4,0.004
1000,108,0.108,104,0.104,4,0.004
1000,104,0.104,101,0.101,3,0.003
1000,104,0.104,101,0.101,3,0.003
1000,106,0.106,102,0.102,4,0.004
1000,105,0.105,100,0.1,5,0.005
1000,108,0.108,104,0.104,4,0.004
1000,94,0.094,91,0.091,3,0.003
1000,110,0.11,107,0.107,3,0.003
1000,106,0.106,102,0.102,4,0.004
1000,111,0.111,108,0.108,3,0.003
1000,109,0.109,102,0.102,7,0.007
1000,113,0.113,105,0.105,8,0.008
1000,108,0.108,104,0.104,4,0.004
1000,108,0.108,105,0.105,3,0.003
1000,110,0.11,107,0.107,3,0.003
1000,107,0.107,103,0.103,4,0.004
1000,107,0.107,104,0.104,3,0.003
1000,110,0.11,108,0.108,2,0.002
1000,97,0.097,90,0.09,7,0.007
1000,112,0.112,105,0.105,7,0.007
1000,103,0.103,98,0.098,5,0.005
1000,109,0.109,104,0.104,5,0.005
1000,101,0.101,96,0.096,5,0.005
1000,113,0.113,106,0.106,7,0.007
1000,104,0.104,101,0.101,3,0.003
1000,105,0.105,100,0.1,5,0.005
1000,109,0.109,103,0.103,6,0.006
1000,107,0.107,103,0.103,4,0.004
