Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,50,0.05,24,0.024,26,0.026
1000,45,0.045,23,0.023,22,0.022
1000,68,0.068,42,0.042,26,0.026
1000,157,0.157,102,0.102,55,0.055
1000,128,0.128,94,0.094,34,0.034
1000,85,0.085,55,0.055,30,0.03
1000,140,0.14,100,0.1,40,0.04
1000,143,0.143,103,0.103,40,0.04
1000,79,0.079,59,0.059,20,0.02
1000,118,0.118,87,0.087,31,0.031
1000,145,0.145,100,0.1,45,0.045
1000,96,0.096,68,0.068,28,0.028
1000,143,0.143,102,0.102,41,0.041
1000,147,0.147,105,0.105,42,0.042
1000,122,0.122,76,0.076,46,0.046
1000,135,0.135,97,0.097,38,0.038
1000,122,0.122,87,0.087,35,0.035
1000,109,0.109,81,0.081,28,0.028
1000,80,0.08,43,0.043,37,0.037
1000,95,0.095,68,0.068,27,0.027
1000,46,0.046,21,0.021,25,0.025
1000,103,0.103,62,0.062,41,0.041
1000,125,0.125,98,0.098,27,0.027
1000,56,0.056,28,0.028,28,0.028
1000,74,0.074,45,0.045,29,0.029
1000,91,0.091,60,0.06,31,0.031
1000,54,0.054,28,0.028,26,0.026
1000,115,0.115,76,0.076,39,0.039
1000,67,0.067,31,0.031,36,0.036
1000,67,0.067,35,0.035,32,0.032
1000,98,0.098,88,0.088,10,0.01
1000,99,0.099,85,0.085,14,0.014
1000,120,0.12,102,0.102,18,0.018
1000,104,0.104,91,0.091,13,0.013
1000,112,0.112,102,0.102,10,0.01
1000,110,0.11,97,0.097,13,0.013
1000,95,0.095,82,0.082,13,0.013
1000,101,0.101,90,0.09,11,0.011
1000,96,0.096,86,0.086,10,0.01
1000,94,0.094,83,0.083,11,0.011
1000,107,0.107,93,0.093,14,0.014
1000,97,0.097,85,0.085,12,0.012
1000,110,0.11,95,0.095,15,0.015
1000,109,0.109,95,0.095,14,0.014
1000,70,0.07,56,0.056,14,0.014
1000,107,0.107,94,0.094,13,0.013
1000,111,0.111,97,0.097,14,0.014
1000,106,0.106,94,0.094,12,0.012
1000,86,0.086,73,0.073,13,0.013
1000,103,0.103,91,0.091,12,0.012
1000,110,0.11,97,0.097,13,0.013
1000,104,0.104,92,0.092,12,0.012
1000,99,0.099,83,0.083,16,0.016
1000,96,0.096,80,0.08,16,0.016
1000,88,0.088,75,0.075,13,0.013
1000,116,0.116,103,0.103,13,0.013
1000,109,0.109,95,0.095,14,0.014
1000,96,0.096,83,0.083,13,0.013
1000,108,0.108,94,0.094,14,0.014
1000,116,0.116,103,0.103,13,0.013
