tags_collected, collisions_in_seconds, time_in_minutes, random_seed
104, 583.844, 16.6667, 772387
84, 2301.03, 16.6667, 607951
105, 427, 16.6667, 989188
105, 480.531, 16.6667, 644112
102, 655.062, 16.6667, 999564
106, 502.344, 16.6667, 515628
104, 465.906, 16.6667, 178058
90, 1463.19, 16.6667, 95201
105, 450.531, 16.6667, 314227
106, 488.594, 16.6667, 956190
102, 835.844, 16.6667, 771407
106, 426.375, 16.6667, 256288
102, 504.188, 16.6667, 726270
105, 492.562, 16.6667, 504137
104, 440.062, 16.6667, 259936
103, 475.25, 16.6667, 546196
103, 488.5, 16.6667, 611743
104, 471.75, 16.6667, 778016
103, 450.469, 16.6667, 970121
101, 520.812, 16.6667, 121450
57, 3235.94, 16.6667, 77848
104, 453.875, 16.6667, 852331
108, 493.156, 16.6667, 241841
106, 490.062, 16.6667, 583447
89, 1842.12, 16.6667, 787431
85, 2597.03, 16.6667, 393577
100, 379.281, 16.6667, 922069
105, 483.969, 16.6667, 763209
106, 733.5, 16.6667, 18134
105, 452.719, 16.6667, 557911
105, 479.875, 16.6667, 127969
99, 465.469, 16.6667, 284408
104, 447.75, 16.6667, 932267
101, 534.656, 16.6667, 50987
101, 469.25, 16.6667, 922928
102, 462.375, 16.6667, 866217
100, 463.25, 16.6667, 762031
104, 477.344, 16.6667, 756043
91, 596.031, 16.6667, 649489
107, 484.344, 16.6667, 89323
102, 381.469, 16.6667, 723155
108, 464.031, 16.6667, 181927
102, 545.844, 16.6667, 453935
105, 520.719, 16.6667, 703516
104, 569.031, 16.6667, 989737
105, 470.812, 16.6667, 535051
107, 489.812, 16.6667, 636395
103, 400.531, 16.6667, 64733
104, 444.031, 16.6667, 271808
108, 484.25, 16.6667, 422522
90, 754.094, 16.6667, 742629
105, 406.812, 16.6667, 823150
98, 643.719, 16.6667, 463293
104, 508.75, 16.6667, 258604
96, 561.906, 16.6667, 853085
106, 447.594, 16.6667, 163118
101, 426.375, 16.6667, 691839
100, 491.812, 16.6667, 318476
103, 407.938, 16.6667, 988947
103, 477.969, 16.6667, 480759
