Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,107,0.107,72,0.072,35,0.035
1000,140,0.14,95,0.095,45,0.045
1000,132,0.132,82,0.082,50,0.05
1000,139,0.139,101,0.101,38,0.038
1000,148,0.148,99,0.099,49,0.049
1000,141,0.141,94,0.094,47,0.047
1000,141,0.141,83,0.083,58,0.058
1000,108,0.108,67,0.067,41,0.041
1000,118,0.118,66,0.066,52,0.052
1000,136,0.136,104,0.104,32,0.032
1000,141,0.141,87,0.087,54,0.054
1000,135,0.135,92,0.092,43,0.043
1000,146,0.146,102,0.102,44,0.044
1000,138,0.138,101,0.101,37,0.037
1000,100,0.1,62,0.062,38,0.038
1000,82,0.082,57,0.057,25,0.025
1000,123,0.123,92,0.092,31,0.031
1000,142,0.142,98,0.098,44,0.044
1000,106,0.106,71,0.071,35,0.035
1000,137,0.137,100,0.1,37,0.037
1000,140,0.14,92,0.092,48,0.048
1000,140,0.14,95,0.095,45,0.045
1000,132,0.132,93,0.093,39,0.039
1000,115,0.115,62,0.062,53,0.053
1000,129,0.129,89,0.089,40,0.04
1000,152,0.152,100,0.1,52,0.052
1000,118,0.118,75,0.075,43,0.043
1000,120,0.12,77,0.077,43,0.043
1000,101,0.101,58,0.058,43,0.043
1000,128,0.128,76,0.076,52,0.052
1000,105,0.105,88,0.088,17,0.017
1000,105,0.105,88,0.088,17,0.017
1000,97,0.097,82,0.082,15,0.015
1000,104,0.104,89,0.089,15,0.015
1000,106,0.106,91,0.091,15,0.015
1000,108,0.108,90,0.09,18,0.018
1000,111,0.111,88,0.088,23,0.023
1000,100,0.1,86,0.086,14,0.014
1000,96,0.096,79,0.079,17,0.017
1000,106,0.106,85,0.085,21,0.021
1000,111,0.111,93,0.093,18,0.018
1000,101,0.101,85,0.085,16,0.016
1000,111,0.111,95,0.095,16,0.016
1000,96,0.096,76,0.076,20,0.02
1000,87,0.087,69,0.069,18,0.018
1000,103,0.103,86,0.086,17,0.017
1000,101,0.101,83,0.083,18,0.018
1000,119,0.119,96,0.096,23,0.023
1000,102,0.102,88,0.088,14,0.014
1000,119,0.119,98,0.098,21,0.021
1000,121,0.121,98,0.098,23,0.023
1000,110,0.11,96,0.096,14,0.014
1000,99,0.099,81,0.081,18,0.018
1000,101,0.101,88,0.088,13,0.013
1000,104,0.104,93,0.093,11,0.011
1000,107,0.107,95,0.095,12,0.012
1000,111,0.111,94,0.094,17,0.017
1000,117,0.117,97,0.097,20,0.02
1000,105,0.105,85,0.085,20,0.02
1000,102,0.102,88,0.088,14,0.014
