Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,110,0.11,101,0.101,9,0.009
1000,108,0.108,98,0.098,10,0.01
1000,105,0.105,98,0.098,7,0.007
1000,107,0.107,101,0.101,6,0.006
1000,104,0.104,98,0.098,6,0.006
1000,115,0.115,101,0.101,14,0.014
1000,107,0.107,75,0.075,32,0.032
1000,112,0.112,103,0.103,9,0.009
1000,119,0.119,87,0.087,32,0.032
1000,106,0.106,101,0.101,5,0.005
1000,114,0.114,101,0.101,13,0.013
1000,114,0.114,104,0.104,10,0.01
1000,117,0.117,103,0.103,14,0.014
1000,108,0.108,101,0.101,7,0.007
1000,117,0.117,107,0.107,10,0.01
1000,99,0.099,86,0.086,13,0.013
1000,110,0.11,101,0.101,9,0.009
1000,91,0.091,88,0.088,3,0.003
1000,90,0.09,86,0.086,4,0.004
1000,98,0.098,90,0.09,8,0.008
1000,108,0.108,103,0.103,5,0.005
1000,107,0.107,97,0.097,10,0.01
1000,108,0.108,101,0.101,7,0.007
1000,95,0.095,89,0.089,6,0.006
1000,110,0.11,101,0.101,9,0.009
1000,101,0.101,93,0.093,8,0.008
1000,110,0.11,100,0.1,10,0.01
1000,108,0.108,100,0.1,8,0.008
1000,112,0.112,98,0.098,14,0.014
1000,122,0.122,101,0.101,21,0.021
1000,105,0.105,99,0.099,6,0.006
1000,108,0.108,103,0.103,5,0.005
1000,100,0.1,95,0.095,5,0.005
1000,106,0.106,101,0.101,5,0.005
1000,108,0.108,102,0.102,6,0.006
1000,101,0.101,97,0.097,4,0.004
1000,109,0.109,105,0.105,4,0.004
1000,103,0.103,98,0.098,5,0.005
1000,107,0.107,103,0.103,4,0.004
1000,106,0.106,102,0.102,4,0.004
1000,107,0.107,104,0.104,3,0.003
1000,104,0.104,98,0.098,6,0.006
1000,109,0.109,105,0.105,4,0.004
1000,93,0.093,89,0.089,4,0.004
1000,100,0.1,95,0.095,5,0.005
1000,96,0.096,93,0.093,3,0.003
1000,106,0.106,102,0.102,4,0.004
1000,102,0.102,98,0.098,4,0.004
1000,90,0.09,87,0.087,3,0.003
1000,111,0.111,105,0.105,6,0.006
1000,106,0.106,101,0.101,5,0.005
1000,104,0.104,101,0.101,3,0.003
1000,107,0.107,102,0.102,5,0.005
1000,99,0.099,94,0.094,5,0.005
1000,101,0.101,97,0.097,4,0.004
1000,100,0.1,94,0.094,6,0.006
1000,106,0.106,100,0.1,6,0.006
1000,98,0.098,94,0.094,4,0.004
1000,95,0.095,92,0.092,3,0.003
1000,104,0.104,98,0.098,6,0.006
