Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,136,0.136,87,0.087,49,0.049
1000,133,0.133,65,0.065,68,0.068
1000,163,0.163,102,0.102,61,0.061
1000,136,0.136,77,0.077,59,0.059
1000,139,0.139,88,0.088,51,0.051
1000,135,0.135,101,0.101,34,0.034
1000,128,0.128,88,0.088,40,0.04
1000,132,0.132,83,0.083,49,0.049
1000,144,0.144,63,0.063,81,0.081
1000,121,0.121,53,0.053,68,0.068
1000,130,0.13,90,0.09,40,0.04
1000,113,0.113,86,0.086,27,0.027
1000,154,0.154,107,0.107,47,0.047
1000,144,0.144,82,0.082,62,0.062
1000,151,0.151,65,0.065,86,0.086
1000,133,0.133,82,0.082,51,0.051
1000,119,0.119,71,0.071,48,0.048
1000,131,0.131,67,0.067,64,0.064
1000,119,0.119,82,0.082,37,0.037
1000,129,0.129,59,0.059,70,0.07
1000,151,0.151,80,0.08,71,0.071
1000,134,0.134,72,0.072,62,0.062
1000,133,0.133,78,0.078,55,0.055
1000,126,0.126,54,0.054,72,0.072
1000,115,0.115,83,0.083,32,0.032
1000,125,0.125,103,0.103,22,0.022
1000,124,0.124,59,0.059,65,0.065
1000,119,0.119,75,0.075,44,0.044
1000,141,0.141,89,0.089,52,0.052
1000,131,0.131,85,0.085,46,0.046
1000,110,0.11,94,0.094,16,0.016
1000,108,0.108,98,0.098,10,0.01
1000,101,0.101,91,0.091,10,0.01
1000,94,0.094,79,0.079,15,0.015
1000,99,0.099,85,0.085,14,0.014
1000,109,0.109,94,0.094,15,0.015
1000,116,0.116,99,0.099,17,0.017
1000,114,0.114,101,0.101,13,0.013
1000,117,0.117,104,0.104,13,0.013
1000,89,0.089,72,0.072,17,0.017
1000,100,0.1,85,0.085,15,0.015
1000,112,0.112,100,0.1,12,0.012
1000,93,0.093,72,0.072,21,0.021
1000,88,0.088,74,0.074,14,0.014
1000,93,0.093,72,0.072,21,0.021
1000,119,0.119,96,0.096,23,0.023
1000,100,0.1,88,0.088,12,0.012
1000,115,0.115,101,0.101,14,0.014
1000,93,0.093,78,0.078,15,0.015
1000,79,0.079,71,0.071,8,0.008
1000,111,0.111,99,0.099,12,0.012
1000,107,0.107,91,0.091,16,0.016
1000,85,0.085,62,0.062,23,0.023
1000,70,0.07,51,0.051,19,0.019
1000,95,0.095,76,0.076,19,0.019
1000,101,0.101,81,0.081,20,0.02
1000,109,0.109,93,0.093,16,0.016
1000,95,0.095,81,0.081,14,0.014
1000,96,0.096,75,0.075,21,0.021
1000,113,0.113,100,0.1,13,0.013
