tags_collected, collisions_in_seconds, time_in_minutes, random_seed
84, 1114.12, 16.6667, 321031
97, 1362.56, 16.6667, 772830
81, 1901.84, 16.6667, 414607
88, 1792.56, 16.6667, 558111
86, 1431.59, 16.6667, 649565
102, 1257.28, 16.6667, 464084
95, 1711.78, 16.6667, 147652
85, 1427.53, 16.6667, 575472
105, 1652.94, 16.6667, 901913
90, 1272.38, 16.6667, 864912
96, 1870.12, 16.6667, 723368
84, 2385.19, 16.6667, 258714
89, 1793.12, 16.6667, 956830
90, 1347.06, 16.6667, 863775
96, 1112.34, 16.6667, 76734
96, 1638.59, 16.6667, 96723
81, 1509.31, 16.6667, 533017
83, 2208.38, 16.6667, 454878
102, 1169.41, 16.6667, 849179
108, 1201.47, 16.6667, 243907
101, 1557.38, 16.6667, 881055
87, 1614.97, 16.6667, 582506
66, 1959.41, 16.6667, 95405
91, 1139.09, 16.6667, 338616
91, 1482.5, 16.6667, 69898
93, 1279.22, 16.6667, 716227
88, 1473.5, 16.6667, 562925
88, 1675.53, 16.6667, 797140
75, 1457.91, 16.6667, 417140
100, 1284, 16.6667, 787002
104, 1120.59, 16.6667, 832792
90, 878.844, 16.6667, 678008
81, 1210.19, 16.6667, 934878
91, 1695.03, 16.6667, 549797
98, 1369.03, 16.6667, 496560
91, 1075.59, 16.6667, 674772
92, 1166.69, 16.6667, 244531
91, 1316.09, 16.6667, 801514
81, 2405.12, 16.6667, 610226
79, 1987.69, 16.6667, 968059
91, 1070.97, 16.6667, 450257
81, 1910.5, 16.6667, 137958
92, 1598.06, 16.6667, 242772
72, 2260.81, 16.6667, 864205
99, 859.25, 16.6667, 417876
97, 1930.5, 16.6667, 465465
85, 1127.62, 16.6667, 79101
95, 729.25, 16.6667, 115861
97, 1720.03, 16.6667, 145065
88, 2091.97, 16.6667, 385470
74, 2519.62, 16.6667, 1787
103, 1478.12, 16.6667, 584541
68, 1807.22, 16.6667, 463043
81, 2152.06, 16.6667, 924986
97, 1500.25, 16.6667, 455723
106, 1496.59, 16.6667, 224229
96, 873.188, 16.6667, 278966
77, 997.875, 16.6667, 157400
94, 1219.28, 16.6667, 935320
95, 1733, 16.6667, 257607
