Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,100,0.111111,92,0.102222,8,0.00888889,9,0
900,47,0.0522222,38,0.0422222,9,0.01,4,0
900,84,0.0933333,77,0.0855556,7,0.00777778,6,0
900,90,0.1,81,0.09,9,0.01,3,0
900,84,0.0933333,75,0.0833333,9,0.01,4,0
900,70,0.0777778,60,0.0666667,10,0.0111111,6,0
900,55,0.0611111,42,0.0466667,13,0.0144444,3,0
900,82,0.0911111,73,0.0811111,9,0.01,3,0
900,88,0.0977778,77,0.0855556,11,0.0122222,4,0
900,99,0.11,90,0.1,9,0.01,9,0
900,81,0.09,76,0.0844444,5,0.00555556,8,0
900,93,0.103333,84,0.0933333,9,0.01,12,0
900,95,0.105556,85,0.0944444,10,0.0111111,3,0
900,108,0.12,98,0.108889,10,0.0111111,8,0
900,83,0.0922222,73,0.0811111,10,0.0111111,6,0
900,79,0.0877778,68,0.0755556,11,0.0122222,6,0
900,79,0.0877778,69,0.0766667,10,0.0111111,5,0
900,93,0.103333,85,0.0944444,8,0.00888889,9,0
900,87,0.0966667,81,0.09,6,0.00666667,6,0
900,76,0.0844444,64,0.0711111,12,0.0133333,6,0
900,86,0.0955556,78,0.0866667,8,0.00888889,11,0
900,79,0.0877778,71,0.0788889,8,0.00888889,5,0
900,74,0.0822222,66,0.0733333,8,0.00888889,6,0
900,88,0.0977778,82,0.0911111,6,0.00666667,4,0
900,97,0.107778,90,0.1,7,0.00777778,12,0
900,64,0.0711111,52,0.0577778,12,0.0133333,1,0
900,81,0.09,69,0.0766667,12,0.0133333,10,0
900,71,0.0788889,61,0.0677778,10,0.0111111,7,0
900,97,0.107778,92,0.102222,5,0.00555556,12,0
900,85,0.0944444,73,0.0811111,12,0.0133333,7,0
