Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,106,0.117778,67,0.0744444,39,0.0433333,9,17
900,108,0.12,59,0.0655556,49,0.0544444,10,16
900,95,0.105556,47,0.0522222,48,0.0533333,3,15
900,92,0.102222,57,0.0633333,35,0.0388889,3,7
900,79,0.0877778,46,0.0511111,33,0.0366667,4,11
900,62,0.0688889,34,0.0377778,28,0.0311111,4,5
900,75,0.0833333,41,0.0455556,34,0.0377778,6,10
900,117,0.13,86,0.0955556,31,0.0344444,9,11
900,107,0.118889,60,0.0666667,47,0.0522222,5,9
900,97,0.107778,81,0.09,16,0.0177778,9,4
900,105,0.116667,67,0.0744444,38,0.0422222,6,22
900,80,0.0888889,33,0.0366667,47,0.0522222,2,23
900,100,0.111111,76,0.0844444,24,0.0266667,6,9
900,99,0.11,61,0.0677778,38,0.0422222,8,18
900,99,0.11,47,0.0522222,52,0.0577778,2,16
900,103,0.114444,69,0.0766667,34,0.0377778,7,8
900,98,0.108889,36,0.04,62,0.0688889,3,23
900,116,0.128889,46,0.0511111,70,0.0777778,6,31
900,95,0.105556,62,0.0688889,33,0.0366667,5,10
900,88,0.0977778,46,0.0511111,42,0.0466667,5,15
900,74,0.0822222,24,0.0266667,50,0.0555556,3,20
900,111,0.123333,61,0.0677778,50,0.0555556,8,18
900,114,0.126667,82,0.0911111,32,0.0355556,6,10
900,75,0.0833333,36,0.04,39,0.0433333,3,8
900,103,0.114444,57,0.0633333,46,0.0511111,3,20
900,92,0.102222,59,0.0655556,33,0.0366667,8,11
900,96,0.106667,48,0.0533333,48,0.0533333,4,15
900,99,0.11,47,0.0522222,52,0.0577778,7,21
900,100,0.111111,83,0.0922222,17,0.0188889,14,6
900,99,0.11,53,0.0588889,46,0.0511111,4,16
