Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,96,0.106667,69,0.0766667,27,0.03,17,10
900,99,0.11,79,0.0877778,20,0.0222222,5,7
900,93,0.103333,53,0.0588889,40,0.0444444,1,9
900,66,0.0733333,55,0.0611111,11,0.0122222,5,4
900,115,0.127778,81,0.09,34,0.0377778,10,15
900,91,0.101111,88,0.0977778,3,0.00333333,3,0
900,99,0.11,57,0.0633333,42,0.0466667,6,18
900,97,0.107778,67,0.0744444,30,0.0333333,6,7
900,94,0.104444,70,0.0777778,24,0.0266667,7,8
900,83,0.0922222,45,0.05,38,0.0422222,5,15
900,100,0.111111,87,0.0966667,13,0.0144444,5,3
900,78,0.0866667,31,0.0344444,47,0.0522222,3,12
900,63,0.07,38,0.0422222,25,0.0277778,3,9
900,76,0.0844444,49,0.0544444,27,0.03,5,9
900,89,0.0988889,63,0.07,26,0.0288889,7,12
900,78,0.0866667,42,0.0466667,36,0.04,5,10
900,81,0.09,67,0.0744444,14,0.0155556,9,8
900,84,0.0933333,79,0.0877778,5,0.00555556,6,1
900,79,0.0877778,74,0.0822222,5,0.00555556,9,0
900,69,0.0766667,65,0.0722222,4,0.00444444,5,0
900,87,0.0966667,73,0.0811111,14,0.0155556,5,4
900,86,0.0955556,69,0.0766667,17,0.0188889,11,5
900,102,0.113333,75,0.0833333,27,0.03,7,7
900,85,0.0944444,67,0.0744444,18,0.02,1,8
900,107,0.118889,55,0.0611111,52,0.0577778,5,16
900,95,0.105556,59,0.0655556,36,0.04,8,14
900,106,0.117778,81,0.09,25,0.0277778,12,10
900,68,0.0755556,31,0.0344444,37,0.0411111,7,13
900,90,0.1,52,0.0577778,38,0.0422222,5,12
900,71,0.0788889,60,0.0666667,11,0.0122222,1,5
