Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,73,0.0811111,58,0.0644444,15,0.0166667,4,0
900,87,0.0966667,77,0.0855556,10,0.0111111,10,0
900,95,0.105556,81,0.09,14,0.0155556,4,0
900,91,0.101111,83,0.0922222,8,0.00888889,8,0
900,88,0.0977778,72,0.08,16,0.0177778,3,0
900,75,0.0833333,65,0.0722222,10,0.0111111,9,0
900,74,0.0822222,63,0.07,11,0.0122222,7,0
900,78,0.0866667,60,0.0666667,18,0.02,2,0
900,93,0.103333,84,0.0933333,9,0.01,8,0
900,85,0.0944444,74,0.0822222,11,0.0122222,10,0
900,82,0.0911111,70,0.0777778,12,0.0133333,5,0
900,68,0.0755556,51,0.0566667,17,0.0188889,3,0
900,95,0.105556,84,0.0933333,11,0.0122222,6,0
900,96,0.106667,85,0.0944444,11,0.0122222,9,0
900,83,0.0922222,72,0.08,11,0.0122222,3,0
900,64,0.0711111,58,0.0644444,6,0.00666667,8,0
900,92,0.102222,77,0.0855556,15,0.0166667,8,0
900,85,0.0944444,74,0.0822222,11,0.0122222,7,0
900,87,0.0966667,79,0.0877778,8,0.00888889,7,0
900,77,0.0855556,66,0.0733333,11,0.0122222,4,0
900,104,0.115556,90,0.1,14,0.0155556,5,0
900,80,0.0888889,61,0.0677778,19,0.0211111,2,0
900,102,0.113333,93,0.103333,9,0.01,6,0
900,81,0.09,71,0.0788889,10,0.0111111,8,0
900,88,0.0977778,81,0.09,7,0.00777778,10,0
900,76,0.0844444,61,0.0677778,15,0.0166667,4,0
900,88,0.0977778,70,0.0777778,18,0.02,5,0
900,85,0.0944444,76,0.0844444,9,0.01,13,0
900,91,0.101111,80,0.0888889,11,0.0122222,9,0
900,78,0.0866667,69,0.0766667,9,0.01,4,0
