Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,87,0.0966667,72,0.08,15,0.0166667,12,5
900,77,0.0855556,62,0.0688889,15,0.0166667,8,10
900,97,0.107778,92,0.102222,5,0.00555556,8,0
900,85,0.0944444,82,0.0911111,3,0.00333333,8,1
900,69,0.0766667,46,0.0511111,23,0.0255556,3,7
900,56,0.0622222,41,0.0455556,15,0.0166667,1,6
900,83,0.0922222,50,0.0555556,33,0.0366667,6,7
900,79,0.0877778,76,0.0844444,3,0.00333333,2,0
900,94,0.104444,79,0.0877778,15,0.0166667,4,6
900,76,0.0844444,51,0.0566667,25,0.0277778,6,9
900,85,0.0944444,84,0.0933333,1,0.00111111,8,0
900,96,0.106667,75,0.0833333,21,0.0233333,6,7
900,85,0.0944444,71,0.0788889,14,0.0155556,8,5
900,77,0.0855556,53,0.0588889,24,0.0266667,8,7
900,89,0.0988889,69,0.0766667,20,0.0222222,5,6
900,97,0.107778,82,0.0911111,15,0.0166667,8,5
900,89,0.0988889,88,0.0977778,1,0.00111111,10,0
900,105,0.116667,85,0.0944444,20,0.0222222,14,8
900,74,0.0822222,70,0.0777778,4,0.00444444,6,0
900,99,0.11,88,0.0977778,11,0.0122222,12,2
900,85,0.0944444,82,0.0911111,3,0.00333333,1,0
900,85,0.0944444,59,0.0655556,26,0.0288889,6,7
900,86,0.0955556,65,0.0722222,21,0.0233333,5,8
900,110,0.122222,77,0.0855556,33,0.0366667,11,16
900,81,0.09,47,0.0522222,34,0.0377778,5,4
900,86,0.0955556,73,0.0811111,13,0.0144444,14,4
900,75,0.0833333,71,0.0788889,4,0.00444444,3,1
900,97,0.107778,79,0.0877778,18,0.02,9,6
900,99,0.11,80,0.0888889,19,0.0211111,7,6
900,90,0.1,76,0.0844444,14,0.0155556,9,4
