Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,87,0.0966667,47,0.0522222,40,0.0444444,7,11
900,109,0.121111,54,0.06,55,0.0611111,8,22
900,71,0.0788889,45,0.05,26,0.0288889,10,8
900,87,0.0966667,49,0.0544444,38,0.0422222,7,14
900,91,0.101111,52,0.0577778,39,0.0433333,3,18
900,90,0.1,33,0.0366667,57,0.0633333,4,10
900,85,0.0944444,71,0.0788889,14,0.0155556,11,5
900,97,0.107778,67,0.0744444,30,0.0333333,12,12
900,94,0.104444,53,0.0588889,41,0.0455556,3,14
900,98,0.108889,58,0.0644444,40,0.0444444,5,16
900,95,0.105556,61,0.0677778,34,0.0377778,7,9
900,75,0.0833333,51,0.0566667,24,0.0266667,4,7
900,80,0.0888889,60,0.0666667,20,0.0222222,3,9
900,79,0.0877778,39,0.0433333,40,0.0444444,4,18
900,106,0.117778,52,0.0577778,54,0.06,12,15
900,113,0.125556,64,0.0711111,49,0.0544444,8,18
900,101,0.112222,66,0.0733333,35,0.0388889,10,16
900,101,0.112222,74,0.0822222,27,0.03,5,8
900,78,0.0866667,36,0.04,42,0.0466667,5,12
900,99,0.11,68,0.0755556,31,0.0344444,3,10
900,103,0.114444,54,0.06,49,0.0544444,5,16
900,100,0.111111,50,0.0555556,50,0.0555556,6,16
900,123,0.136667,76,0.0844444,47,0.0522222,10,16
900,89,0.0988889,58,0.0644444,31,0.0344444,7,9
900,102,0.113333,58,0.0644444,44,0.0488889,7,16
900,96,0.106667,90,0.1,6,0.00666667,8,2
900,98,0.108889,65,0.0722222,33,0.0366667,13,10
900,98,0.108889,74,0.0822222,24,0.0266667,7,5
900,70,0.0777778,42,0.0466667,28,0.0311111,5,6
900,85,0.0944444,57,0.0633333,28,0.0311111,6,6
