Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,88,0.0977778,70,0.0777778,18,0.02,6,0
900,80,0.0888889,59,0.0655556,21,0.0233333,2,0
900,84,0.0933333,70,0.0777778,14,0.0155556,6,0
900,93,0.103333,79,0.0877778,14,0.0155556,6,0
900,89,0.0988889,79,0.0877778,10,0.0111111,8,0
900,85,0.0944444,75,0.0833333,10,0.0111111,8,0
900,80,0.0888889,67,0.0744444,13,0.0144444,4,0
900,88,0.0977778,73,0.0811111,15,0.0166667,8,0
900,87,0.0966667,72,0.08,15,0.0166667,7,0
900,79,0.0877778,63,0.07,16,0.0177778,2,0
900,73,0.0811111,60,0.0666667,13,0.0144444,6,0
900,101,0.112222,89,0.0988889,12,0.0133333,6,0
900,79,0.0877778,59,0.0655556,20,0.0222222,5,0
900,84,0.0933333,68,0.0755556,16,0.0177778,6,0
900,80,0.0888889,64,0.0711111,16,0.0177778,6,0
900,80,0.0888889,58,0.0644444,22,0.0244444,3,0
900,85,0.0944444,68,0.0755556,17,0.0188889,6,0
900,88,0.0977778,69,0.0766667,19,0.0211111,5,0
900,103,0.114444,85,0.0944444,18,0.02,9,0
900,79,0.0877778,67,0.0744444,12,0.0133333,7,0
900,97,0.107778,80,0.0888889,17,0.0188889,4,0
900,80,0.0888889,65,0.0722222,15,0.0166667,7,0
900,92,0.102222,82,0.0911111,10,0.0111111,10,0
900,102,0.113333,89,0.0988889,13,0.0144444,6,0
900,85,0.0944444,68,0.0755556,17,0.0188889,4,0
900,89,0.0988889,70,0.0777778,19,0.0211111,4,0
900,92,0.102222,83,0.0922222,9,0.01,11,0
900,85,0.0944444,66,0.0733333,19,0.0211111,4,0
900,94,0.104444,82,0.0911111,12,0.0133333,11,0
900,78,0.0866667,56,0.0622222,22,0.0244444,7,0
