Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,68,0.0755556,56,0.0622222,12,0.0133333,5,0
900,71,0.0788889,60,0.0666667,11,0.0122222,12,0
900,86,0.0955556,76,0.0844444,10,0.0111111,10,0
900,77,0.0855556,72,0.08,5,0.00555556,9,0
900,101,0.112222,91,0.101111,10,0.0111111,6,0
900,92,0.102222,81,0.09,11,0.0122222,4,0
900,83,0.0922222,74,0.0822222,9,0.01,5,0
900,71,0.0788889,61,0.0677778,10,0.0111111,5,0
900,83,0.0922222,74,0.0822222,9,0.01,6,0
900,91,0.101111,79,0.0877778,12,0.0133333,8,0
900,92,0.102222,82,0.0911111,10,0.0111111,5,0
900,82,0.0911111,73,0.0811111,9,0.01,5,0
900,96,0.106667,90,0.1,6,0.00666667,11,0
900,77,0.0855556,69,0.0766667,8,0.00888889,4,0
900,89,0.0988889,78,0.0866667,11,0.0122222,8,0
900,89,0.0988889,81,0.09,8,0.00888889,8,0
900,83,0.0922222,77,0.0855556,6,0.00666667,4,0
900,82,0.0911111,73,0.0811111,9,0.01,6,0
900,83,0.0922222,75,0.0833333,8,0.00888889,5,0
900,62,0.0688889,56,0.0622222,6,0.00666667,5,0
900,89,0.0988889,83,0.0922222,6,0.00666667,11,0
900,95,0.105556,88,0.0977778,7,0.00777778,9,0
900,80,0.0888889,69,0.0766667,11,0.0122222,5,0
900,73,0.0811111,62,0.0688889,11,0.0122222,3,0
900,91,0.101111,83,0.0922222,8,0.00888889,7,0
900,94,0.104444,87,0.0966667,7,0.00777778,7,0
900,78,0.0866667,62,0.0688889,16,0.0177778,3,0
900,81,0.09,76,0.0844444,5,0.00555556,7,0
900,96,0.106667,83,0.0922222,13,0.0144444,11,0
900,85,0.0944444,79,0.0877778,6,0.00666667,9,0
