Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1800,161,0.0894444,80,0.0444444,81,0.045,5,32
1800,124,0.0688889,69,0.0383333,55,0.0305556,4,25
1800,178,0.0988889,87,0.0483333,91,0.0505556,8,37
1800,128,0.0711111,86,0.0477778,42,0.0233333,4,13
1800,159,0.0883333,98,0.0544444,61,0.0338889,10,15
1800,135,0.075,93,0.0516667,42,0.0233333,8,9
1800,138,0.0766667,70,0.0388889,68,0.0377778,12,19
1800,117,0.065,67,0.0372222,50,0.0277778,7,16
1800,150,0.0833333,89,0.0494444,61,0.0338889,10,22
1800,143,0.0794444,77,0.0427778,66,0.0366667,6,21
1800,150,0.0833333,70,0.0388889,80,0.0444444,8,20
1800,127,0.0705556,87,0.0483333,40,0.0222222,12,11
1800,138,0.0766667,89,0.0494444,49,0.0272222,7,16
1800,165,0.0916667,99,0.055,66,0.0366667,8,12
1800,143,0.0794444,90,0.05,53,0.0294444,5,17
1800,131,0.0727778,90,0.05,41,0.0227778,11,10
1800,136,0.0755556,81,0.045,55,0.0305556,8,25
1800,136,0.0755556,98,0.0544444,38,0.0211111,14,9
1800,160,0.0888889,86,0.0477778,74,0.0411111,5,26
1800,161,0.0894444,93,0.0516667,68,0.0377778,7,19
1800,95,0.0527778,54,0.03,41,0.0227778,10,11
1800,115,0.0638889,70,0.0388889,45,0.025,7,12
1800,147,0.0816667,57,0.0316667,90,0.05,8,35
1800,124,0.0688889,84,0.0466667,40,0.0222222,6,10
1800,141,0.0783333,102,0.0566667,39,0.0216667,8,8
1800,134,0.0744444,89,0.0494444,45,0.025,11,14
1800,163,0.0905556,71,0.0394444,92,0.0511111,5,36
1800,154,0.0855556,81,0.045,73,0.0405556,10,20
1800,108,0.06,61,0.0338889,47,0.0261111,8,16
1800,159,0.0883333,97,0.0538889,62,0.0344444,13,13
1800,162,0.09,85,0.0472222,77,0.0427778,10,25
1800,145,0.0805556,100,0.0555556,45,0.025,11,22
1800,148,0.0822222,95,0.0527778,53,0.0294444,8,13
1800,118,0.0655556,70,0.0388889,48,0.0266667,4,15
1800,113,0.0627778,76,0.0422222,37,0.0205556,7,12
1800,133,0.0738889,91,0.0505556,42,0.0233333,8,11
1800,157,0.0872222,89,0.0494444,68,0.0377778,2,23
1800,143,0.0794444,107,0.0594444,36,0.02,8,10
1800,147,0.0816667,107,0.0594444,40,0.0222222,10,16
1800,172,0.0955556,103,0.0572222,69,0.0383333,13,18
1800,79,0.0438889,16,0.00888889,63,0.035,2,19
1800,128,0.0711111,57,0.0316667,71,0.0394444,4,21
1800,104,0.0577778,57,0.0316667,47,0.0261111,9,13
1800,162,0.09,91,0.0505556,71,0.0394444,12,29
1800,104,0.0577778,61,0.0338889,43,0.0238889,5,16
1800,125,0.0694444,79,0.0438889,46,0.0255556,8,13
1800,161,0.0894444,72,0.04,89,0.0494444,6,29
1800,120,0.0666667,77,0.0427778,43,0.0238889,9,10
1800,136,0.0755556,77,0.0427778,59,0.0327778,8,14
1800,139,0.0772222,97,0.0538889,42,0.0233333,6,8
1800,136,0.0755556,94,0.0522222,42,0.0233333,7,15
1800,137,0.0761111,92,0.0511111,45,0.025,6,8
1800,133,0.0738889,68,0.0377778,65,0.0361111,12,20
1800,144,0.08,99,0.055,45,0.025,10,10
1800,175,0.0972222,84,0.0466667,91,0.0505556,11,30
1800,129,0.0716667,83,0.0461111,46,0.0255556,12,16
1800,120,0.0666667,78,0.0433333,42,0.0233333,9,4
1800,125,0.0694444,81,0.045,44,0.0244444,6,11
1800,128,0.0711111,63,0.035,65,0.0361111,3,23
1800,138,0.0766667,78,0.0433333,60,0.0333333,7,18
