Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1800,121,0.0672222,105,0.0583333,16,0.00888889,8,0
1800,116,0.0644444,101,0.0561111,15,0.00833333,9,0
1800,124,0.0688889,106,0.0588889,18,0.01,5,0
1800,124,0.0688889,108,0.06,16,0.00888889,10,0
1800,122,0.0677778,108,0.06,14,0.00777778,4,0
1800,123,0.0683333,108,0.06,15,0.00833333,7,0
1800,116,0.0644444,102,0.0566667,14,0.00777778,8,0
1800,122,0.0677778,108,0.06,14,0.00777778,12,0
1800,116,0.0644444,107,0.0594444,9,0.005,7,0
1800,124,0.0688889,102,0.0566667,22,0.0122222,7,0
1800,113,0.0627778,101,0.0561111,12,0.00666667,5,0
1800,116,0.0644444,106,0.0588889,10,0.00555556,17,0
1800,124,0.0688889,108,0.06,16,0.00888889,8,0
1800,99,0.055,86,0.0477778,13,0.00722222,9,0
1800,120,0.0666667,104,0.0577778,16,0.00888889,8,0
1800,110,0.0611111,100,0.0555556,10,0.00555556,6,0
1800,124,0.0688889,108,0.06,16,0.00888889,8,0
1800,107,0.0594444,94,0.0522222,13,0.00722222,8,0
1800,121,0.0672222,105,0.0583333,16,0.00888889,10,0
1800,120,0.0666667,102,0.0566667,18,0.01,5,0
1800,126,0.07,108,0.06,18,0.01,11,0
1800,117,0.065,99,0.055,18,0.01,2,0
1800,106,0.0588889,97,0.0538889,9,0.005,7,0
1800,126,0.07,106,0.0588889,20,0.0111111,9,0
1800,127,0.0705556,107,0.0594444,20,0.0111111,8,0
1800,129,0.0716667,108,0.06,21,0.0116667,5,0
1800,122,0.0677778,108,0.06,14,0.00777778,9,0
1800,122,0.0677778,103,0.0572222,19,0.0105556,9,0
1800,121,0.0672222,108,0.06,13,0.00722222,6,0
1800,119,0.0661111,107,0.0594444,12,0.00666667,14,0
1800,120,0.0666667,107,0.0594444,13,0.00722222,6,0
1800,122,0.0677778,107,0.0594444,15,0.00833333,10,0
1800,112,0.0622222,98,0.0544444,14,0.00777778,6,0
1800,125,0.0694444,104,0.0577778,21,0.0116667,6,0
1800,120,0.0666667,107,0.0594444,13,0.00722222,13,0
1800,123,0.0683333,107,0.0594444,16,0.00888889,6,0
1800,119,0.0661111,105,0.0583333,14,0.00777778,14,0
1800,84,0.0466667,76,0.0422222,8,0.00444444,4,0
1800,126,0.07,106,0.0588889,20,0.0111111,12,0
1800,126,0.07,107,0.0594444,19,0.0105556,10,0
1800,102,0.0566667,92,0.0511111,10,0.00555556,8,0
1800,114,0.0633333,101,0.0561111,13,0.00722222,8,0
1800,129,0.0716667,107,0.0594444,22,0.0122222,7,0
1800,122,0.0677778,108,0.06,14,0.00777778,9,0
1800,119,0.0661111,107,0.0594444,12,0.00666667,8,0
1800,131,0.0727778,107,0.0594444,24,0.0133333,5,0
1800,117,0.065,107,0.0594444,10,0.00555556,11,0
1800,121,0.0672222,106,0.0588889,15,0.00833333,6,0
1800,123,0.0683333,107,0.0594444,16,0.00888889,4,0
1800,120,0.0666667,107,0.0594444,13,0.00722222,11,0
1800,122,0.0677778,107,0.0594444,15,0.00833333,8,0
1800,128,0.0711111,105,0.0583333,23,0.0127778,9,0
1800,128,0.0711111,108,0.06,20,0.0111111,7,0
1800,119,0.0661111,106,0.0588889,13,0.00722222,5,0
1800,124,0.0688889,108,0.06,16,0.00888889,7,0
1800,116,0.0644444,96,0.0533333,20,0.0111111,5,0
1800,122,0.0677778,102,0.0566667,20,0.0111111,7,0
1800,118,0.0655556,98,0.0544444,20,0.0111111,9,0
1800,118,0.0655556,106,0.0588889,12,0.00666667,9,0
1800,125,0.0694444,108,0.06,17,0.00944444,9,0
