Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
600,54,0.09,48,0.08,6,0.01,9,0
600,63,0.105,57,0.095,6,0.01,9,0
600,44,0.0733333,36,0.06,8,0.0133333,4,0
600,71,0.118333,67,0.111667,4,0.00666667,4,0
600,49,0.0816667,37,0.0616667,12,0.02,1,0
600,56,0.0933333,46,0.0766667,10,0.0166667,4,0
600,62,0.103333,52,0.0866667,10,0.0166667,8,0
600,70,0.116667,61,0.101667,9,0.015,4,0
600,50,0.0833333,39,0.065,11,0.0183333,5,0
600,58,0.0966667,53,0.0883333,5,0.00833333,6,0
600,65,0.108333,57,0.095,8,0.0133333,5,0
600,55,0.0916667,45,0.075,10,0.0166667,6,0
600,48,0.08,38,0.0633333,10,0.0166667,3,0
600,79,0.131667,67,0.111667,12,0.02,5,0
600,64,0.106667,57,0.095,7,0.0116667,5,0
600,50,0.0833333,39,0.065,11,0.0183333,4,0
600,77,0.128333,73,0.121667,4,0.00666667,4,0
600,43,0.0716667,30,0.05,13,0.0216667,3,0
600,57,0.095,52,0.0866667,5,0.00833333,7,0
600,53,0.0883333,45,0.075,8,0.0133333,5,0
600,59,0.0983333,50,0.0833333,9,0.015,9,0
600,45,0.075,38,0.0633333,7,0.0116667,4,0
600,53,0.0883333,46,0.0766667,7,0.0116667,4,0
600,61,0.101667,54,0.09,7,0.0116667,6,0
600,67,0.111667,60,0.1,7,0.0116667,9,0
600,60,0.1,53,0.0883333,7,0.0116667,5,0
600,57,0.095,45,0.075,12,0.02,6,0
600,51,0.085,45,0.075,6,0.01,6,0
600,72,0.12,67,0.111667,5,0.00833333,12,0
600,64,0.106667,59,0.0983333,5,0.00833333,9,0
600,64,0.106667,60,0.1,4,0.00666667,5,0
600,54,0.09,49,0.0816667,5,0.00833333,6,0
600,60,0.1,47,0.0783333,13,0.0216667,3,0
600,72,0.12,64,0.106667,8,0.0133333,8,0
600,57,0.095,49,0.0816667,8,0.0133333,2,0
600,67,0.111667,60,0.1,7,0.0116667,7,0
600,56,0.0933333,48,0.08,8,0.0133333,3,0
600,58,0.0966667,50,0.0833333,8,0.0133333,2,0
600,46,0.0766667,41,0.0683333,5,0.00833333,2,0
600,41,0.0683333,32,0.0533333,9,0.015,3,0
600,37,0.0616667,24,0.04,13,0.0216667,2,0
600,54,0.09,44,0.0733333,10,0.0166667,2,0
600,62,0.103333,53,0.0883333,9,0.015,3,0
600,64,0.106667,55,0.0916667,9,0.015,6,0
600,67,0.111667,60,0.1,7,0.0116667,4,0
600,42,0.07,34,0.0566667,8,0.0133333,3,0
600,49,0.0816667,43,0.0716667,6,0.01,5,0
600,67,0.111667,61,0.101667,6,0.01,2,0
600,38,0.0633333,25,0.0416667,13,0.0216667,3,0
600,64,0.106667,55,0.0916667,9,0.015,6,0
600,66,0.11,60,0.1,6,0.01,8,0
600,42,0.07,35,0.0583333,7,0.0116667,5,0
600,58,0.0966667,52,0.0866667,6,0.01,3,0
600,45,0.075,31,0.0516667,14,0.0233333,4,0
600,59,0.0983333,54,0.09,5,0.00833333,7,0
600,70,0.116667,66,0.11,4,0.00666667,8,0
600,39,0.065,26,0.0433333,13,0.0216667,4,0
600,40,0.0666667,31,0.0516667,9,0.015,3,0
600,55,0.0916667,47,0.0783333,8,0.0133333,3,0
600,67,0.111667,61,0.101667,6,0.01,6,0
