Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1200,124,0.103333,70,0.0583333,54,0.045,7,17
1200,117,0.0975,80,0.0666667,37,0.0308333,8,10
1200,136,0.113333,83,0.0691667,53,0.0441667,6,16
1200,129,0.1075,70,0.0583333,59,0.0491667,5,22
1200,99,0.0825,43,0.0358333,56,0.0466667,11,25
1200,102,0.085,66,0.055,36,0.03,7,8
1200,98,0.0816667,66,0.055,32,0.0266667,10,6
1200,124,0.103333,80,0.0666667,44,0.0366667,14,11
1200,121,0.100833,68,0.0566667,53,0.0441667,6,15
1200,129,0.1075,84,0.07,45,0.0375,6,10
1200,128,0.106667,62,0.0516667,66,0.055,5,23
1200,114,0.095,78,0.065,36,0.03,9,13
1200,130,0.108333,59,0.0491667,71,0.0591667,6,23
1200,98,0.0816667,57,0.0475,41,0.0341667,6,11
1200,100,0.0833333,59,0.0491667,41,0.0341667,11,19
1200,126,0.105,72,0.06,54,0.045,10,18
1200,121,0.100833,77,0.0641667,44,0.0366667,8,17
1200,110,0.0916667,46,0.0383333,64,0.0533333,5,16
1200,144,0.12,79,0.0658333,65,0.0541667,5,21
1200,129,0.1075,89,0.0741667,40,0.0333333,7,14
1200,107,0.0891667,29,0.0241667,78,0.065,3,20
1200,120,0.1,72,0.06,48,0.04,10,17
1200,97,0.0808333,84,0.07,13,0.0108333,7,0
1200,115,0.0958333,74,0.0616667,41,0.0341667,5,13
1200,100,0.0833333,58,0.0483333,42,0.035,6,13
1200,116,0.0966667,75,0.0625,41,0.0341667,7,11
1200,125,0.104167,56,0.0466667,69,0.0575,4,18
1200,81,0.0675,41,0.0341667,40,0.0333333,4,15
1200,95,0.0791667,53,0.0441667,42,0.035,7,12
1200,105,0.0875,62,0.0516667,43,0.0358333,5,12
1200,129,0.1075,93,0.0775,36,0.03,8,13
1200,110,0.0916667,59,0.0491667,51,0.0425,6,17
1200,70,0.0583333,34,0.0283333,36,0.03,3,8
1200,114,0.095,69,0.0575,45,0.0375,10,17
1200,118,0.0983333,74,0.0616667,44,0.0366667,9,16
1200,139,0.115833,76,0.0633333,63,0.0525,7,20
1200,123,0.1025,71,0.0591667,52,0.0433333,6,20
1200,142,0.118333,77,0.0641667,65,0.0541667,11,18
1200,117,0.0975,83,0.0691667,34,0.0283333,4,8
1200,100,0.0833333,39,0.0325,61,0.0508333,4,14
1200,115,0.0958333,62,0.0516667,53,0.0441667,8,13
1200,112,0.0933333,71,0.0591667,41,0.0341667,8,17
1200,126,0.105,76,0.0633333,50,0.0416667,4,15
1200,110,0.0916667,48,0.04,62,0.0516667,3,11
1200,95,0.0791667,52,0.0433333,43,0.0358333,5,14
1200,123,0.1025,75,0.0625,48,0.04,2,16
1200,98,0.0816667,45,0.0375,53,0.0441667,5,14
1200,113,0.0941667,67,0.0558333,46,0.0383333,5,16
1200,107,0.0891667,60,0.05,47,0.0391667,5,19
1200,133,0.110833,76,0.0633333,57,0.0475,9,19
1200,103,0.0858333,61,0.0508333,42,0.035,6,11
1200,110,0.0916667,80,0.0666667,30,0.025,11,9
1200,97,0.0808333,60,0.05,37,0.0308333,5,16
1200,104,0.0866667,62,0.0516667,42,0.035,5,14
1200,135,0.1125,93,0.0775,42,0.035,8,17
1200,90,0.075,81,0.0675,9,0.0075,10,0
1200,109,0.0908333,86,0.0716667,23,0.0191667,6,2
1200,126,0.105,68,0.0566667,58,0.0483333,5,21
1200,90,0.075,53,0.0441667,37,0.0308333,8,5
1200,124,0.103333,87,0.0725,37,0.0308333,8,9
