Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1500,146,0.0973333,99,0.066,47,0.0313333,6,14
1500,142,0.0946667,72,0.048,70,0.0466667,1,27
1500,124,0.0826667,86,0.0573333,38,0.0253333,11,5
1500,147,0.098,78,0.052,69,0.046,10,23
1500,125,0.0833333,72,0.048,53,0.0353333,6,18
1500,120,0.08,79,0.0526667,41,0.0273333,10,18
1500,125,0.0833333,88,0.0586667,37,0.0246667,8,16
1500,126,0.084,83,0.0553333,43,0.0286667,9,9
1500,167,0.111333,99,0.066,68,0.0453333,15,22
1500,128,0.0853333,78,0.052,50,0.0333333,8,17
1500,126,0.084,87,0.058,39,0.026,5,9
1500,137,0.0913333,94,0.0626667,43,0.0286667,16,14
1500,132,0.088,61,0.0406667,71,0.0473333,7,14
1500,121,0.0806667,81,0.054,40,0.0266667,5,6
1500,122,0.0813333,70,0.0466667,52,0.0346667,7,12
1500,112,0.0746667,73,0.0486667,39,0.026,4,11
1500,118,0.0786667,65,0.0433333,53,0.0353333,6,19
1500,157,0.104667,90,0.06,67,0.0446667,11,22
1500,97,0.0646667,51,0.034,46,0.0306667,4,11
1500,117,0.078,65,0.0433333,52,0.0346667,10,21
1500,115,0.0766667,50,0.0333333,65,0.0433333,5,16
1500,128,0.0853333,54,0.036,74,0.0493333,3,22
1500,119,0.0793333,70,0.0466667,49,0.0326667,3,15
1500,148,0.0986667,77,0.0513333,71,0.0473333,8,26
1500,112,0.0746667,63,0.042,49,0.0326667,5,17
1500,154,0.102667,90,0.06,64,0.0426667,6,25
1500,159,0.106,82,0.0546667,77,0.0513333,4,27
1500,124,0.0826667,86,0.0573333,38,0.0253333,5,9
1500,98,0.0653333,40,0.0266667,58,0.0386667,3,14
1500,126,0.084,107,0.0713333,19,0.0126667,10,8
1500,159,0.106,89,0.0593333,70,0.0466667,10,17
1500,148,0.0986667,75,0.05,73,0.0486667,6,21
1500,142,0.0946667,69,0.046,73,0.0486667,7,33
1500,128,0.0853333,58,0.0386667,70,0.0466667,9,24
1500,131,0.0873333,81,0.054,50,0.0333333,5,20
1500,110,0.0733333,64,0.0426667,46,0.0306667,8,14
1500,128,0.0853333,87,0.058,41,0.0273333,9,11
1500,111,0.074,64,0.0426667,47,0.0313333,4,14
1500,149,0.0993333,91,0.0606667,58,0.0386667,3,14
1500,119,0.0793333,106,0.0706667,13,0.00866667,6,4
1500,130,0.0866667,91,0.0606667,39,0.026,9,11
1500,119,0.0793333,56,0.0373333,63,0.042,4,17
1500,149,0.0993333,68,0.0453333,81,0.054,4,33
1500,143,0.0953333,93,0.062,50,0.0333333,11,19
1500,148,0.0986667,82,0.0546667,66,0.044,5,29
1500,113,0.0753333,72,0.048,41,0.0273333,13,17
1500,126,0.084,72,0.048,54,0.036,9,23
1500,158,0.105333,72,0.048,86,0.0573333,6,33
1500,172,0.114667,88,0.0586667,84,0.056,12,30
1500,99,0.066,54,0.036,45,0.03,4,18
1500,133,0.0886667,88,0.0586667,45,0.03,8,11
1500,127,0.0846667,50,0.0333333,77,0.0513333,5,26
1500,105,0.07,71,0.0473333,34,0.0226667,9,5
1500,113,0.0753333,75,0.05,38,0.0253333,6,16
1500,130,0.0866667,79,0.0526667,51,0.034,4,17
1500,119,0.0793333,50,0.0333333,69,0.046,2,26
1500,101,0.0673333,37,0.0246667,64,0.0426667,6,10
1500,145,0.0966667,97,0.0646667,48,0.032,8,12
1500,142,0.0946667,56,0.0373333,86,0.0573333,11,26
1500,116,0.0773333,63,0.042,53,0.0353333,9,17
