Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,96,0.106667,63,0.07,33,0.0366667,6,13
900,104,0.115556,52,0.0577778,52,0.0577778,5,20
900,69,0.0766667,42,0.0466667,27,0.03,5,8
900,80,0.0888889,72,0.08,8,0.00888889,10,3
900,98,0.108889,82,0.0911111,16,0.0177778,5,3
900,98,0.108889,35,0.0388889,63,0.07,5,25
900,111,0.123333,66,0.0733333,45,0.05,9,22
900,100,0.111111,65,0.0722222,35,0.0388889,15,14
900,108,0.12,66,0.0733333,42,0.0466667,8,15
900,107,0.118889,57,0.0633333,50,0.0555556,4,16
900,95,0.105556,51,0.0566667,44,0.0488889,4,16
900,62,0.0688889,31,0.0344444,31,0.0344444,1,11
900,90,0.1,57,0.0633333,33,0.0366667,3,8
900,97,0.107778,45,0.05,52,0.0577778,9,22
900,90,0.1,45,0.05,45,0.05,4,14
900,112,0.124444,50,0.0555556,62,0.0688889,3,26
900,108,0.12,54,0.06,54,0.06,8,26
900,88,0.0977778,68,0.0755556,20,0.0222222,9,5
900,91,0.101111,54,0.06,37,0.0411111,5,9
900,106,0.117778,71,0.0788889,35,0.0388889,3,12
900,87,0.0966667,57,0.0633333,30,0.0333333,5,9
900,82,0.0911111,52,0.0577778,30,0.0333333,9,12
900,89,0.0988889,47,0.0522222,42,0.0466667,4,13
900,82,0.0911111,29,0.0322222,53,0.0588889,3,23
900,83,0.0922222,39,0.0433333,44,0.0488889,6,18
900,107,0.118889,59,0.0655556,48,0.0533333,8,17
900,78,0.0866667,36,0.04,42,0.0466667,1,17
900,86,0.0955556,50,0.0555556,36,0.04,6,13
900,94,0.104444,50,0.0555556,44,0.0488889,1,19
900,83,0.0922222,52,0.0577778,31,0.0344444,5,14
900,96,0.106667,84,0.0933333,12,0.0133333,4,0
900,89,0.0988889,81,0.09,8,0.00888889,11,0
900,87,0.0966667,55,0.0611111,32,0.0355556,7,11
900,114,0.126667,69,0.0766667,45,0.05,7,17
900,84,0.0933333,57,0.0633333,27,0.03,8,14
900,117,0.13,82,0.0911111,35,0.0388889,12,17
900,95,0.105556,48,0.0533333,47,0.0522222,3,24
900,81,0.09,41,0.0455556,40,0.0444444,3,13
900,94,0.104444,59,0.0655556,35,0.0388889,4,13
900,79,0.0877778,45,0.05,34,0.0377778,7,12
900,94,0.104444,61,0.0677778,33,0.0366667,7,9
900,84,0.0933333,40,0.0444444,44,0.0488889,2,16
900,99,0.11,58,0.0644444,41,0.0455556,4,21
900,96,0.106667,67,0.0744444,29,0.0322222,2,3
900,74,0.0822222,56,0.0622222,18,0.02,14,6
900,105,0.116667,75,0.0833333,30,0.0333333,15,8
900,110,0.122222,61,0.0677778,49,0.0544444,5,21
900,90,0.1,43,0.0477778,47,0.0522222,3,21
900,105,0.116667,71,0.0788889,34,0.0377778,13,11
900,95,0.105556,77,0.0855556,18,0.02,6,4
900,92,0.102222,60,0.0666667,32,0.0355556,7,12
900,81,0.09,40,0.0444444,41,0.0455556,7,14
900,78,0.0866667,41,0.0455556,37,0.0411111,4,12
900,93,0.103333,88,0.0977778,5,0.00555556,10,1
900,115,0.127778,79,0.0877778,36,0.04,6,9
900,93,0.103333,64,0.0711111,29,0.0322222,5,12
900,85,0.0944444,44,0.0488889,41,0.0455556,2,9
900,88,0.0977778,62,0.0688889,26,0.0288889,7,11
900,90,0.1,33,0.0366667,57,0.0633333,5,24
900,77,0.0855556,29,0.0322222,48,0.0533333,4,19
