Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
600,55,0.0916667,40,0.0666667,15,0.025,3,0
600,41,0.0683333,36,0.06,5,0.00833333,7,0
600,70,0.116667,62,0.103333,8,0.0133333,3,0
600,51,0.085,45,0.075,6,0.01,6,0
600,62,0.103333,54,0.09,8,0.0133333,9,0
600,46,0.0766667,36,0.06,10,0.0166667,3,0
600,53,0.0883333,43,0.0716667,10,0.0166667,6,0
600,57,0.095,50,0.0833333,7,0.0116667,8,0
600,53,0.0883333,47,0.0783333,6,0.01,2,0
600,65,0.108333,61,0.101667,4,0.00666667,5,0
600,59,0.0983333,51,0.085,8,0.0133333,9,0
600,50,0.0833333,45,0.075,5,0.00833333,6,0
600,69,0.115,63,0.105,6,0.01,8,0
600,61,0.101667,53,0.0883333,8,0.0133333,3,0
600,65,0.108333,49,0.0816667,16,0.0266667,1,0
600,50,0.0833333,40,0.0666667,10,0.0166667,6,0
600,49,0.0816667,39,0.065,10,0.0166667,2,0
600,47,0.0783333,37,0.0616667,10,0.0166667,3,0
600,42,0.07,32,0.0533333,10,0.0166667,6,0
600,54,0.09,49,0.0816667,5,0.00833333,5,0
600,58,0.0966667,51,0.085,7,0.0116667,6,0
600,68,0.113333,63,0.105,5,0.00833333,6,0
600,53,0.0883333,47,0.0783333,6,0.01,6,0
600,57,0.095,53,0.0883333,4,0.00666667,2,0
600,47,0.0783333,38,0.0633333,9,0.015,3,0
600,53,0.0883333,39,0.065,14,0.0233333,4,0
600,60,0.1,52,0.0866667,8,0.0133333,10,0
600,58,0.0966667,52,0.0866667,6,0.01,12,0
600,57,0.095,45,0.075,12,0.02,3,0
600,55,0.0916667,44,0.0733333,11,0.0183333,5,0
600,54,0.09,47,0.0783333,7,0.0116667,11,0
600,54,0.09,50,0.0833333,4,0.00666667,3,0
600,59,0.0983333,51,0.085,8,0.0133333,6,0
600,58,0.0966667,51,0.085,7,0.0116667,4,0
600,49,0.0816667,37,0.0616667,12,0.02,4,0
600,52,0.0866667,41,0.0683333,11,0.0183333,5,0
600,58,0.0966667,53,0.0883333,5,0.00833333,7,0
600,69,0.115,63,0.105,6,0.01,7,0
600,43,0.0716667,39,0.065,4,0.00666667,1,0
600,39,0.065,28,0.0466667,11,0.0183333,3,0
600,46,0.0766667,37,0.0616667,9,0.015,2,0
600,40,0.0666667,35,0.0583333,5,0.00833333,5,0
600,65,0.108333,57,0.095,8,0.0133333,4,0
600,56,0.0933333,45,0.075,11,0.0183333,2,0
600,52,0.0866667,39,0.065,13,0.0216667,2,0
600,62,0.103333,57,0.095,5,0.00833333,6,0
600,66,0.11,60,0.1,6,0.01,8,0
600,55,0.0916667,47,0.0783333,8,0.0133333,2,0
600,65,0.108333,55,0.0916667,10,0.0166667,8,0
600,31,0.0516667,17,0.0283333,14,0.0233333,1,0
600,58,0.0966667,50,0.0833333,8,0.0133333,1,0
600,56,0.0933333,49,0.0816667,7,0.0116667,3,0
600,46,0.0766667,39,0.065,7,0.0116667,4,0
600,42,0.07,36,0.06,6,0.01,3,0
600,70,0.116667,61,0.101667,9,0.015,6,0
600,73,0.121667,65,0.108333,8,0.0133333,8,0
600,50,0.0833333,39,0.065,11,0.0183333,2,0
600,44,0.0733333,33,0.055,11,0.0183333,3,0
600,53,0.0883333,45,0.075,8,0.0133333,1,0
600,66,0.11,55,0.0916667,11,0.0183333,6,0
