Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1800,107,0.0594444,107,0.0594444,0,0,4,0
1800,104,0.0577778,104,0.0577778,0,0,4,0
1764,107,0.0606576,107,0.0606576,0,0,10,0
1800,107,0.0594444,107,0.0594444,0,0,9,0
1800,107,0.0594444,107,0.0594444,0,0,14,0
1800,103,0.0572222,103,0.0572222,0,0,9,0
1800,106,0.0588889,106,0.0588889,0,0,9,0
1800,103,0.0572222,103,0.0572222,0,0,4,0
1800,105,0.0583333,105,0.0583333,0,0,9,0
1800,96,0.0533333,96,0.0533333,0,0,5,0
1598.5,107,0.0669378,107,0.0669378,0,0,6,0
1800,104,0.0577778,104,0.0577778,0,0,10,0
1800,107,0.0594444,107,0.0594444,0,0,6,0
1636.5,107,0.0653834,107,0.0653834,0,0,13,0
1675,107,0.0638806,107,0.0638806,0,0,9,0
1677,107,0.0638044,107,0.0638044,0,0,7,0
1708.5,106,0.0620427,106,0.0620427,0,0,9,0
1795,106,0.0590529,106,0.0590529,0,0,8,0
1800,106,0.0588889,106,0.0588889,0,0,9,0
1800,90,0.05,90,0.05,0,0,7,0
1708,107,0.0626464,107,0.0626464,0,0,5,0
1800,107,0.0594444,107,0.0594444,0,0,15,0
1738,106,0.0609896,106,0.0609896,0,0,5,0
1800,105,0.0583333,105,0.0583333,0,0,7,0
1297.5,106,0.0816956,106,0.0816956,0,0,14,0
1800,106,0.0588889,106,0.0588889,0,0,7,0
1800,105,0.0583333,105,0.0583333,0,0,8,0
1473,107,0.0726409,107,0.0726409,0,0,8,0
1071,106,0.0989729,106,0.0989729,0,0,9,0
1705.5,107,0.0627382,107,0.0627382,0,0,9,0
