Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
600,44,0.0733333,29,0.0483333,15,0.025,0,0
600,57,0.095,49,0.0816667,8,0.0133333,7,0
600,45,0.075,39,0.065,6,0.01,6,0
600,65,0.108333,56,0.0933333,9,0.015,5,0
600,59,0.0983333,49,0.0816667,10,0.0166667,6,0
600,64,0.106667,56,0.0933333,8,0.0133333,5,0
600,66,0.11,62,0.103333,4,0.00666667,6,0
600,62,0.103333,56,0.0933333,6,0.01,7,0
600,51,0.085,38,0.0633333,13,0.0216667,3,0
600,60,0.1,53,0.0883333,7,0.0116667,3,0
600,53,0.0883333,46,0.0766667,7,0.0116667,6,0
600,52,0.0866667,42,0.07,10,0.0166667,4,0
600,61,0.101667,54,0.09,7,0.0116667,7,0
600,49,0.0816667,44,0.0733333,5,0.00833333,5,0
600,48,0.08,34,0.0566667,14,0.0233333,1,0
600,55,0.0916667,47,0.0783333,8,0.0133333,6,0
600,58,0.0966667,50,0.0833333,8,0.0133333,6,0
600,55,0.0916667,45,0.075,10,0.0166667,4,0
600,44,0.0733333,39,0.065,5,0.00833333,5,0
600,44,0.0733333,39,0.065,5,0.00833333,2,0
600,50,0.0833333,40,0.0666667,10,0.0166667,3,0
600,65,0.108333,61,0.101667,4,0.00666667,4,0
600,51,0.085,44,0.0733333,7,0.0116667,6,0
600,63,0.105,60,0.1,3,0.005,3,0
600,35,0.0583333,21,0.035,14,0.0233333,1,0
600,53,0.0883333,43,0.0716667,10,0.0166667,7,0
600,41,0.0683333,30,0.05,11,0.0183333,5,0
600,62,0.103333,58,0.0966667,4,0.00666667,6,0
600,56,0.0933333,47,0.0783333,9,0.015,5,0
600,48,0.08,44,0.0733333,4,0.00666667,8,0
