Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,99,0.11,85,0.0944444,14,0.0155556,5,0
900,86,0.0955556,77,0.0855556,9,0.01,4,0
900,71,0.0788889,60,0.0666667,11,0.0122222,5,0
900,74,0.0822222,64,0.0711111,10,0.0111111,4,0
900,80,0.0888889,71,0.0788889,9,0.01,7,0
900,74,0.0822222,66,0.0733333,8,0.00888889,8,0
900,75,0.0833333,66,0.0733333,9,0.01,5,0
900,74,0.0822222,70,0.0777778,4,0.00444444,10,0
900,84,0.0933333,75,0.0833333,9,0.01,12,0
900,89,0.0988889,78,0.0866667,11,0.0122222,4,0
900,67,0.0744444,59,0.0655556,8,0.00888889,12,0
900,81,0.09,75,0.0833333,6,0.00666667,10,0
900,81,0.09,67,0.0744444,14,0.0155556,2,0
900,83,0.0922222,75,0.0833333,8,0.00888889,11,0
900,73,0.0811111,64,0.0711111,9,0.01,5,0
900,84,0.0933333,74,0.0822222,10,0.0111111,5,0
900,69,0.0766667,60,0.0666667,9,0.01,6,0
900,86,0.0955556,74,0.0822222,12,0.0133333,11,0
900,76,0.0844444,68,0.0755556,8,0.00888889,8,0
900,91,0.101111,85,0.0944444,6,0.00666667,7,0
900,92,0.102222,85,0.0944444,7,0.00777778,7,0
900,87,0.0966667,83,0.0922222,4,0.00444444,7,0
900,83,0.0922222,76,0.0844444,7,0.00777778,5,0
900,84,0.0933333,76,0.0844444,8,0.00888889,10,0
900,86,0.0955556,75,0.0833333,11,0.0122222,9,0
900,88,0.0977778,81,0.09,7,0.00777778,6,0
900,78,0.0866667,70,0.0777778,8,0.00888889,11,0
900,79,0.0877778,71,0.0788889,8,0.00888889,5,0
900,79,0.0877778,70,0.0777778,9,0.01,7,0
900,81,0.09,77,0.0855556,4,0.00444444,13,0
