Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1500,106,0.0706667,106,0.0706667,0,0,6,0
1500,101,0.0673333,101,0.0673333,0,0,7,0
1500,97,0.0646667,97,0.0646667,0,0,7,0
1500,105,0.07,105,0.07,0,0,9,0
1500,102,0.068,102,0.068,0,0,8,0
1500,107,0.0713333,107,0.0713333,0,0,7,0
1500,85,0.0566667,85,0.0566667,0,0,7,0
1500,106,0.0706667,106,0.0706667,0,0,9,0
1500,105,0.07,105,0.07,0,0,7,0
1500,102,0.068,102,0.068,0,0,5,0
1500,106,0.0706667,106,0.0706667,0,0,8,0
1500,99,0.066,99,0.066,0,0,12,0
1500,106,0.0706667,106,0.0706667,0,0,5,0
1500,107,0.0713333,107,0.0713333,0,0,7,0
1500,85,0.0566667,85,0.0566667,0,0,4,0
1500,96,0.064,96,0.064,0,0,15,0
1500,101,0.0673333,101,0.0673333,0,0,6,0
1500,96,0.064,96,0.064,0,0,9,0
1500,103,0.0686667,103,0.0686667,0,0,5,0
1500,107,0.0713333,107,0.0713333,0,0,10,0
1500,92,0.0613333,92,0.0613333,0,0,6,0
1500,105,0.07,105,0.07,0,0,12,0
1500,100,0.0666667,100,0.0666667,0,0,10,0
1500,100,0.0666667,100,0.0666667,0,0,7,0
1281.5,107,0.0834959,107,0.0834959,0,0,8,0
1500,102,0.068,102,0.068,0,0,8,0
1412,106,0.0750708,106,0.0750708,0,0,6,0
1500,106,0.0706667,106,0.0706667,0,0,8,0
1500,105,0.07,105,0.07,0,0,9,0
1500,106,0.0706667,106,0.0706667,0,0,5,0
