Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1500,114,0.076,99,0.066,15,0.01,11,0
1500,125,0.0833333,103,0.0686667,22,0.0146667,4,0
1500,120,0.08,106,0.0706667,14,0.00933333,7,0
1500,123,0.082,107,0.0713333,16,0.0106667,8,0
1500,104,0.0693333,94,0.0626667,10,0.00666667,6,0
1500,112,0.0746667,96,0.064,16,0.0106667,8,0
1500,109,0.0726667,96,0.064,13,0.00866667,6,0
1500,109,0.0726667,98,0.0653333,11,0.00733333,16,0
1500,96,0.064,82,0.0546667,14,0.00933333,12,0
1500,116,0.0773333,101,0.0673333,15,0.01,9,0
1500,111,0.074,96,0.064,15,0.01,7,0
1500,118,0.0786667,106,0.0706667,12,0.008,7,0
1500,116,0.0773333,102,0.068,14,0.00933333,6,0
1500,112,0.0746667,99,0.066,13,0.00866667,10,0
1500,110,0.0733333,101,0.0673333,9,0.006,10,0
1500,94,0.0626667,80,0.0533333,14,0.00933333,12,0
1500,117,0.078,107,0.0713333,10,0.00666667,12,0
1500,114,0.076,102,0.068,12,0.008,8,0
1500,123,0.082,108,0.072,15,0.01,8,0
1500,97,0.0646667,85,0.0566667,12,0.008,7,0
1500,88,0.0586667,75,0.05,13,0.00866667,5,0
1500,120,0.08,105,0.07,15,0.01,12,0
1500,118,0.0786667,105,0.07,13,0.00866667,10,0
1500,119,0.0793333,99,0.066,20,0.0133333,4,0
1500,122,0.0813333,107,0.0713333,15,0.01,11,0
1500,120,0.08,106,0.0706667,14,0.00933333,8,0
1500,105,0.07,89,0.0593333,16,0.0106667,10,0
1500,118,0.0786667,106,0.0706667,12,0.008,14,0
1500,104,0.0693333,84,0.056,20,0.0133333,10,0
1500,108,0.072,93,0.062,15,0.01,9,0
