Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1200,93,0.0775,82,0.0683333,11,0.00916667,8,0
1200,111,0.0925,103,0.0858333,8,0.00666667,9,0
1200,108,0.09,101,0.0841667,7,0.00583333,3,0
1200,78,0.065,69,0.0575,9,0.0075,7,0
1200,97,0.0808333,88,0.0733333,9,0.0075,3,0
1200,91,0.0758333,81,0.0675,10,0.00833333,9,0
1200,75,0.0625,65,0.0541667,10,0.00833333,6,0
1200,84,0.07,74,0.0616667,10,0.00833333,5,0
1200,95,0.0791667,87,0.0725,8,0.00666667,8,0
1200,104,0.0866667,94,0.0783333,10,0.00833333,5,0
1200,112,0.0933333,101,0.0841667,11,0.00916667,7,0
1200,95,0.0791667,85,0.0708333,10,0.00833333,4,0
1200,93,0.0775,88,0.0733333,5,0.00416667,7,0
1200,92,0.0766667,81,0.0675,11,0.00916667,6,0
1200,112,0.0933333,103,0.0858333,9,0.0075,4,0
1200,98,0.0816667,86,0.0716667,12,0.01,11,0
1200,117,0.0975,107,0.0891667,10,0.00833333,10,0
1200,98,0.0816667,89,0.0741667,9,0.0075,9,0
1200,103,0.0858333,97,0.0808333,6,0.005,5,0
1200,102,0.085,92,0.0766667,10,0.00833333,11,0
1200,112,0.0933333,103,0.0858333,9,0.0075,7,0
1200,99,0.0825,86,0.0716667,13,0.0108333,8,0
1200,97,0.0808333,88,0.0733333,9,0.0075,5,0
1200,78,0.065,66,0.055,12,0.01,5,0
1200,94,0.0783333,86,0.0716667,8,0.00666667,3,0
1200,84,0.07,70,0.0583333,14,0.0116667,1,0
1200,106,0.0883333,93,0.0775,13,0.0108333,12,0
1200,100,0.0833333,88,0.0733333,12,0.01,9,0
1200,81,0.0675,72,0.06,9,0.0075,6,0
1200,88,0.0733333,79,0.0658333,9,0.0075,6,0
