Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
600,56,0.0933333,47,0.0783333,9,0.015,3,0
600,58,0.0966667,52,0.0866667,6,0.01,3,0
600,56,0.0933333,54,0.09,2,0.00333333,4,0
600,47,0.0783333,41,0.0683333,6,0.01,5,0
600,49,0.0816667,39,0.065,10,0.0166667,4,0
600,80,0.133333,73,0.121667,7,0.0116667,12,0
600,48,0.08,32,0.0533333,16,0.0266667,4,0
600,64,0.106667,56,0.0933333,8,0.0133333,5,0
600,63,0.105,54,0.09,9,0.015,5,0
600,58,0.0966667,47,0.0783333,11,0.0183333,6,0
600,50,0.0833333,36,0.06,14,0.0233333,3,0
600,47,0.0783333,37,0.0616667,10,0.0166667,1,0
600,49,0.0816667,37,0.0616667,12,0.02,7,0
600,45,0.075,34,0.0566667,11,0.0183333,5,0
600,59,0.0983333,53,0.0883333,6,0.01,6,0
600,50,0.0833333,44,0.0733333,6,0.01,6,0
600,65,0.108333,58,0.0966667,7,0.0116667,1,0
600,51,0.085,43,0.0716667,8,0.0133333,4,0
600,71,0.118333,64,0.106667,7,0.0116667,9,0
600,47,0.0783333,35,0.0583333,12,0.02,3,0
600,69,0.115,62,0.103333,7,0.0116667,3,0
600,57,0.095,52,0.0866667,5,0.00833333,3,0
600,58,0.0966667,49,0.0816667,9,0.015,5,0
600,53,0.0883333,46,0.0766667,7,0.0116667,8,0
600,48,0.08,42,0.07,6,0.01,5,0
600,50,0.0833333,42,0.07,8,0.0133333,5,0
600,49,0.0816667,36,0.06,13,0.0216667,3,0
600,53,0.0883333,46,0.0766667,7,0.0116667,6,0
600,61,0.101667,53,0.0883333,8,0.0133333,6,0
600,49,0.0816667,43,0.0716667,6,0.01,9,0
