Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,93,0.103333,82,0.0911111,11,0.0122222,11,0
900,74,0.0822222,68,0.0755556,6,0.00666667,8,0
900,73,0.0811111,60,0.0666667,13,0.0144444,3,0
900,103,0.114444,94,0.104444,9,0.01,12,0
900,97,0.107778,88,0.0977778,9,0.01,4,0
900,82,0.0911111,70,0.0777778,12,0.0133333,8,0
900,106,0.117778,92,0.102222,14,0.0155556,9,0
900,85,0.0944444,69,0.0766667,16,0.0177778,4,0
900,97,0.107778,88,0.0977778,9,0.01,7,0
900,83,0.0922222,73,0.0811111,10,0.0111111,7,0
900,82,0.0911111,77,0.0855556,5,0.00555556,11,0
900,88,0.0977778,74,0.0822222,14,0.0155556,2,0
900,85,0.0944444,71,0.0788889,14,0.0155556,9,0
900,87,0.0966667,78,0.0866667,9,0.01,11,0
900,76,0.0844444,65,0.0722222,11,0.0122222,7,0
900,83,0.0922222,73,0.0811111,10,0.0111111,10,0
900,83,0.0922222,75,0.0833333,8,0.00888889,7,0
900,75,0.0833333,62,0.0688889,13,0.0144444,2,0
900,90,0.1,77,0.0855556,13,0.0144444,6,0
900,100,0.111111,88,0.0977778,12,0.0133333,9,0
900,82,0.0911111,75,0.0833333,7,0.00777778,5,0
900,75,0.0833333,66,0.0733333,9,0.01,10,0
900,91,0.101111,79,0.0877778,12,0.0133333,13,0
900,99,0.11,90,0.1,9,0.01,14,0
900,100,0.111111,95,0.105556,5,0.00555556,7,0
900,65,0.0722222,51,0.0566667,14,0.0155556,8,0
900,82,0.0911111,71,0.0788889,11,0.0122222,3,0
900,79,0.0877778,72,0.08,7,0.00777778,9,0
900,80,0.0888889,71,0.0788889,9,0.01,6,0
900,81,0.09,69,0.0766667,12,0.0133333,3,0
