Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1500,108,0.072,100,0.0666667,8,0.00533333,8,0
1500,109,0.0726667,103,0.0686667,6,0.004,9,0
1500,110,0.0733333,100,0.0666667,10,0.00666667,12,0
1500,109,0.0726667,99,0.066,10,0.00666667,8,0
1500,88,0.0586667,81,0.054,7,0.00466667,3,0
1500,112,0.0746667,101,0.0673333,11,0.00733333,7,0
1500,109,0.0726667,100,0.0666667,9,0.006,13,0
1500,115,0.0766667,106,0.0706667,9,0.006,13,0
1500,117,0.078,106,0.0706667,11,0.00733333,10,0
1500,112,0.0746667,100,0.0666667,12,0.008,7,0
1500,112,0.0746667,102,0.068,10,0.00666667,10,0
1500,89,0.0593333,80,0.0533333,9,0.006,6,0
1500,112,0.0746667,99,0.066,13,0.00866667,7,0
1500,113,0.0753333,100,0.0666667,13,0.00866667,8,0
1500,110,0.0733333,100,0.0666667,10,0.00666667,10,0
1500,105,0.07,96,0.064,9,0.006,6,0
1500,114,0.076,102,0.068,12,0.008,7,0
1500,92,0.0613333,83,0.0553333,9,0.006,4,0
1500,85,0.0566667,71,0.0473333,14,0.00933333,12,0
1500,117,0.078,107,0.0713333,10,0.00666667,12,0
1500,107,0.0713333,99,0.066,8,0.00533333,9,0
1500,104,0.0693333,93,0.062,11,0.00733333,7,0
1500,111,0.074,101,0.0673333,10,0.00666667,14,0
1500,103,0.0686667,92,0.0613333,11,0.00733333,10,0
1500,107,0.0713333,98,0.0653333,9,0.006,3,0
1500,95,0.0633333,85,0.0566667,10,0.00666667,5,0
1500,106,0.0706667,98,0.0653333,8,0.00533333,6,0
1500,112,0.0746667,99,0.066,13,0.00866667,5,0
1500,114,0.076,105,0.07,9,0.006,7,0
1500,103,0.0686667,94,0.0626667,9,0.006,7,0
