tags_collected, collisions_in_seconds, time_in_minutes, random_seed
95, 1866.03, 20, 546606
113, 1192.94, 20, 624857
101, 1117.62, 20, 688279
125, 1112.53, 20, 623004
126, 1884.91, 20, 598284
122, 1895, 20, 951051
94, 1225.25, 20, 292475
116, 1820.91, 20, 223673
96, 863.531, 20, 716749
124, 1523.78, 20, 7649
114, 1851.97, 20, 687048
123, 1638.69, 20, 105358
101, 2113.38, 20, 637592
123, 1428.41, 20, 45425
124, 1293.84, 20, 210826
105, 1889.19, 20, 958712
116, 1968.53, 20, 555717
125, 1668.62, 20, 473768
105, 2148.53, 20, 167827
103, 1695.59, 20, 574046
123, 1624.16, 20, 235215
110, 1572.59, 20, 920661
102, 1819.84, 20, 724362
112, 1495.62, 20, 320661
119, 1129.47, 20, 961070
121, 2123.25, 20, 712610
118, 1319.97, 20, 25427
102, 1638.03, 20, 722248
109, 1846.19, 20, 372047
115, 1349.25, 20, 904823
103, 1250.72, 20, 737600
103, 1470.19, 20, 458844
107, 1198.66, 20, 157156
104, 1730.38, 20, 921057
126, 1852.84, 19.9417, 483859
116, 1075.47, 20, 842147
117, 1716.5, 20, 633073
123, 1150.81, 20, 701226
100, 1272.03, 20, 431611
101, 1295.22, 20, 85198
114, 1364, 20, 869453
102, 1245.03, 20, 672737
126, 1338.06, 20, 408765
117, 1999.06, 20, 183642
124, 1650.81, 20, 579611
123, 1258.19, 20, 78873
116, 1503.16, 20, 44567
107, 1439.75, 20, 866860
124, 1780.28, 18.0917, 558323
124, 1544.69, 20, 915335
94, 1633.44, 20, 612555
78, 1507.09, 20, 914961
70, 1261.91, 20, 417255
79, 1856.44, 20, 337515
70, 1447.56, 20, 465642
73, 1642.72, 20, 983513
99, 1697.62, 20, 818733
86, 1639.97, 20, 318996
74, 1595.72, 20, 999496
72, 1865.38, 20, 699048
86, 2407.69, 20, 320528
97, 1153.41, 20, 698416
88, 1527.91, 20, 744557
104, 1720.97, 20, 594172
104, 1282.5, 20, 295457
114, 1787.06, 20, 66255
98, 1413.16, 20, 627973
78, 1542.41, 20, 413411
78, 1852.28, 20, 102299
79, 1400.91, 20, 821992
105, 2261.41, 20, 732937
61, 1930.19, 20, 195100
93, 1743.97, 20, 945284
70, 1792.66, 20, 823926
102, 2810.56, 20, 416227
86, 1861, 20, 517905
67, 2262.31, 20, 989547
82, 1796.91, 20, 596741
74, 1760.03, 20, 90781
55, 2163.12, 20, 767886
56, 2079.91, 20, 249910
61, 2378.31, 20, 720660
88, 1348.28, 20, 286791
87, 1508.78, 20, 231334
61, 2359.75, 20, 920173
88, 1760.84, 20, 519856
61, 1883.69, 20, 104558
85, 1930.41, 20, 770271
92, 1497.69, 20, 375613
101, 1670.91, 20, 987764
101, 1334.09, 20, 694500
101, 1466.5, 20, 56854
82, 1812.59, 20, 760296
84, 1683.78, 20, 634951
77, 2185.41, 20, 658517
70, 2019.91, 20, 926053
75, 1992.66, 20, 238013
93, 1397.78, 20, 220495
65, 3462.34, 20, 99417
61, 2024.06, 20, 952140
