Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,80,0.0888889,74,0.0822222,6,0.00666667,8,0
900,92,0.102222,83,0.0922222,9,0.01,7,0
900,90,0.1,82,0.0911111,8,0.00888889,7,0
900,82,0.0911111,77,0.0855556,5,0.00555556,7,0
900,86,0.0955556,77,0.0855556,9,0.01,7,0
900,88,0.0977778,80,0.0888889,8,0.00888889,11,0
900,76,0.0844444,70,0.0777778,6,0.00666667,5,0
900,79,0.0877778,62,0.0688889,17,0.0188889,3,0
900,88,0.0977778,77,0.0855556,11,0.0122222,9,0
900,94,0.104444,86,0.0955556,8,0.00888889,12,0
900,97,0.107778,91,0.101111,6,0.00666667,9,0
900,88,0.0977778,76,0.0844444,12,0.0133333,8,0
900,97,0.107778,83,0.0922222,14,0.0155556,6,0
900,78,0.0866667,63,0.07,15,0.0166667,5,0
900,59,0.0655556,41,0.0455556,18,0.02,6,0
900,85,0.0944444,74,0.0822222,11,0.0122222,2,0
900,65,0.0722222,60,0.0666667,5,0.00555556,5,0
900,100,0.111111,92,0.102222,8,0.00888889,5,0
900,78,0.0866667,68,0.0755556,10,0.0111111,5,0
900,85,0.0944444,72,0.08,13,0.0144444,7,0
900,70,0.0777778,60,0.0666667,10,0.0111111,5,0
900,83,0.0922222,70,0.0777778,13,0.0144444,7,0
900,80,0.0888889,74,0.0822222,6,0.00666667,8,0
900,89,0.0988889,73,0.0811111,16,0.0177778,4,0
900,80,0.0888889,75,0.0833333,5,0.00555556,5,0
900,79,0.0877778,71,0.0788889,8,0.00888889,5,0
900,83,0.0922222,72,0.08,11,0.0122222,9,0
900,94,0.104444,87,0.0966667,7,0.00777778,12,0
900,99,0.11,92,0.102222,7,0.00777778,7,0
900,82,0.0911111,66,0.0733333,16,0.0177778,5,0
900,74,0.0822222,62,0.0688889,12,0.0133333,10,0
900,78,0.0866667,72,0.08,6,0.00666667,9,0
900,89,0.0988889,81,0.09,8,0.00888889,8,0
900,69,0.0766667,55,0.0611111,14,0.0155556,5,0
900,85,0.0944444,73,0.0811111,12,0.0133333,7,0
900,72,0.08,62,0.0688889,10,0.0111111,4,0
900,90,0.1,83,0.0922222,7,0.00777778,9,0
900,94,0.104444,81,0.09,13,0.0144444,11,0
900,84,0.0933333,75,0.0833333,9,0.01,12,0
900,78,0.0866667,65,0.0722222,13,0.0144444,6,0
900,81,0.09,72,0.08,9,0.01,10,0
900,73,0.0811111,62,0.0688889,11,0.0122222,5,0
900,82,0.0911111,72,0.08,10,0.0111111,8,0
900,98,0.108889,88,0.0977778,10,0.0111111,13,0
900,93,0.103333,86,0.0955556,7,0.00777778,4,0
900,90,0.1,84,0.0933333,6,0.00666667,6,0
900,82,0.0911111,66,0.0733333,16,0.0177778,4,0
900,90,0.1,86,0.0955556,4,0.00444444,8,0
900,85,0.0944444,73,0.0811111,12,0.0133333,5,0
900,92,0.102222,80,0.0888889,12,0.0133333,2,0
900,78,0.0866667,67,0.0744444,11,0.0122222,4,0
900,74,0.0822222,67,0.0744444,7,0.00777778,11,0
900,93,0.103333,83,0.0922222,10,0.0111111,4,0
900,84,0.0933333,74,0.0822222,10,0.0111111,8,0
900,93,0.103333,85,0.0944444,8,0.00888889,6,0
900,65,0.0722222,57,0.0633333,8,0.00888889,6,0
900,91,0.101111,83,0.0922222,8,0.00888889,6,0
900,85,0.0944444,74,0.0822222,11,0.0122222,5,0
900,90,0.1,80,0.0888889,10,0.0111111,7,0
900,83,0.0922222,74,0.0822222,9,0.01,8,0
