Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1500,125,0.0833333,125,0.0833333,0,0
1500,126,0.084,126,0.084,0,0
1433,127,0.0886253,127,0.0886253,0,0
1444,127,0.0879501,127,0.0879501,0,0
1500,126,0.084,126,0.084,0,0
1500,120,0.08,120,0.08,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,126,0.084,126,0.084,0,0
1500,127,0.0846667,127,0.0846667,0,0
1152,126,0.109375,126,0.109375,0,0
1455.5,127,0.0872552,127,0.0872552,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,126,0.084,126,0.084,0,0
1500,122,0.0813333,122,0.0813333,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,126,0.084,126,0.084,0,0
1313,126,0.0959634,126,0.0959634,0,0
1424.5,126,0.0884521,126,0.0884521,0,0
1500,124,0.0826667,124,0.0826667,0,0
1443,127,0.0880111,127,0.0880111,0,0
1500,126,0.084,126,0.084,0,0
1500,126,0.084,126,0.084,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1433.5,127,0.0885943,127,0.0885943,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,126,0.084,126,0.084,0,0
1500,125,0.0833333,125,0.0833333,0,0
1316,126,0.0957447,126,0.0957447,0,0
1386,127,0.0916306,127,0.0916306,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,123,0.082,123,0.082,0,0
1500,127,0.0846667,127,0.0846667,0,0
1399,127,0.0907791,127,0.0907791,0,0
1500,123,0.082,123,0.082,0,0
1500,126,0.084,126,0.084,0,0
1500,126,0.084,126,0.084,0,0
1500,124,0.0826667,124,0.0826667,0,0
1500,122,0.0813333,122,0.0813333,0,0
1500,127,0.0846667,127,0.0846667,0,0
1478.5,127,0.0858979,127,0.0858979,0,0
1333,127,0.0952738,127,0.0952738,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,123,0.082,123,0.082,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,236,0.157333,114,0.076,122,0.0813333
1500,234,0.156,113,0.0753333,121,0.0806667
1500,241,0.160667,121,0.0806667,120,0.08
1500,219,0.146,116,0.0773333,103,0.0686667
1500,236,0.157333,120,0.08,116,0.0773333
1500,224,0.149333,114,0.076,110,0.0733333
1500,231,0.154,114,0.076,117,0.078
1500,222,0.148,115,0.0766667,107,0.0713333
1500,214,0.142667,93,0.062,121,0.0806667
1500,231,0.154,123,0.082,108,0.072
1500,235,0.156667,120,0.08,115,0.0766667
1500,181,0.120667,91,0.0606667,90,0.06
1500,209,0.139333,103,0.0686667,106,0.0706667
1500,219,0.146,110,0.0733333,109,0.0726667
1500,238,0.158667,125,0.0833333,113,0.0753333
1500,240,0.16,118,0.0786667,122,0.0813333
1500,236,0.157333,125,0.0833333,111,0.074
1500,222,0.148,110,0.0733333,112,0.0746667
1500,211,0.140667,108,0.072,103,0.0686667
1500,230,0.153333,115,0.0766667,115,0.0766667
1500,214,0.142667,107,0.0713333,107,0.0713333
1500,232,0.154667,114,0.076,118,0.0786667
1500,216,0.144,100,0.0666667,116,0.0773333
1500,239,0.159333,118,0.0786667,121,0.0806667
1500,214,0.142667,97,0.0646667,117,0.078
1500,224,0.149333,106,0.0706667,118,0.0786667
1500,238,0.158667,120,0.08,118,0.0786667
1500,217,0.144667,111,0.074,106,0.0706667
1500,213,0.142,106,0.0706667,107,0.0713333
1500,241,0.160667,121,0.0806667,120,0.08
1500,230,0.153333,107,0.0713333,123,0.082
1500,209,0.139333,109,0.0726667,100,0.0666667
1500,235,0.156667,118,0.0786667,117,0.078
1500,227,0.151333,109,0.0726667,118,0.0786667
1500,240,0.16,124,0.0826667,116,0.0773333
1500,233,0.155333,111,0.074,122,0.0813333
1500,236,0.157333,117,0.078,119,0.0793333
1500,213,0.142,103,0.0686667,110,0.0733333
1500,211,0.140667,99,0.066,112,0.0746667
1500,223,0.148667,107,0.0713333,116,0.0773333
1500,222,0.148,120,0.08,102,0.068
1500,239,0.159333,122,0.0813333,117,0.078
1500,216,0.144,114,0.076,102,0.068
1500,226,0.150667,111,0.074,115,0.0766667
1500,233,0.155333,119,0.0793333,114,0.076
1500,218,0.145333,100,0.0666667,118,0.0786667
1500,224,0.149333,110,0.0733333,114,0.076
1500,243,0.162,121,0.0806667,122,0.0813333
1500,225,0.15,102,0.068,123,0.082
1500,196,0.130667,101,0.0673333,95,0.0633333
