Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1234,127,0.102917,127,0.102917,0,0
1500,127,0.0846667,127,0.0846667,0,0
860.5,125,0.145264,125,0.145264,0,0
1444.5,127,0.0879197,127,0.0879197,0,0
1478,127,0.0859269,127,0.0859269,0,0
1208,127,0.105132,127,0.105132,0,0
1446.5,127,0.0877981,127,0.0877981,0,0
1125.5,127,0.112839,127,0.112839,0,0
1384,127,0.091763,127,0.091763,0,0
1210.5,127,0.104915,127,0.104915,0,0
1500,127,0.0846667,127,0.0846667,0,0
1140,127,0.111404,127,0.111404,0,0
1500,127,0.0846667,127,0.0846667,0,0
1210.5,126,0.104089,126,0.104089,0,0
1365.5,127,0.0930062,127,0.0930062,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1442,127,0.0880721,127,0.0880721,0,0
1419,127,0.0894996,127,0.0894996,0,0
1314.5,127,0.0966147,127,0.0966147,0,0
1167.5,127,0.108779,127,0.108779,0,0
1500,127,0.0846667,127,0.0846667,0,0
1253,127,0.101357,127,0.101357,0,0
1477.5,127,0.085956,127,0.085956,0,0
1312.5,127,0.0967619,127,0.0967619,0,0
1332.5,127,0.0953096,127,0.0953096,0,0
1268,127,0.100158,127,0.100158,0,0
1117.5,127,0.113647,127,0.113647,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1118,127,0.113596,127,0.113596,0,0
1480,127,0.0858108,127,0.0858108,0,0
1288,127,0.0986025,127,0.0986025,0,0
1500,126,0.084,126,0.084,0,0
1155.5,124,0.107313,124,0.107313,0,0
1370.5,127,0.0926669,127,0.0926669,0,0
1164.5,127,0.10906,127,0.10906,0,0
1246,127,0.101926,127,0.101926,0,0
1500,127,0.0846667,127,0.0846667,0,0
1500,127,0.0846667,127,0.0846667,0,0
1377,127,0.0922295,127,0.0922295,0,0
1272,127,0.0998428,127,0.0998428,0,0
1063.5,125,0.117536,125,0.117536,0,0
1500,127,0.0846667,127,0.0846667,0,0
1398,127,0.0908441,127,0.0908441,0,0
1340,127,0.0947761,127,0.0947761,0,0
1282,126,0.0982839,126,0.0982839,0,0
1223.5,127,0.103801,127,0.103801,0,0
1085,127,0.117051,127,0.117051,0,0
1382.5,127,0.0918626,127,0.0918626,0,0
1500,243,0.162,123,0.082,120,0.08
1500,248,0.165333,126,0.084,122,0.0813333
1500,253,0.168667,127,0.0846667,126,0.084
1500,244,0.162667,121,0.0806667,123,0.082
1500,244,0.162667,122,0.0813333,122,0.0813333
1500,234,0.156,112,0.0746667,122,0.0813333
1500,236,0.157333,118,0.0786667,118,0.0786667
1500,245,0.163333,123,0.082,122,0.0813333
1500,244,0.162667,120,0.08,124,0.0826667
1500,244,0.162667,120,0.08,124,0.0826667
1500,251,0.167333,124,0.0826667,127,0.0846667
1500,248,0.165333,122,0.0813333,126,0.084
1500,247,0.164667,123,0.082,124,0.0826667
1500,247,0.164667,124,0.0826667,123,0.082
1500,244,0.162667,122,0.0813333,122,0.0813333
1500,251,0.167333,124,0.0826667,127,0.0846667
1500,249,0.166,122,0.0813333,127,0.0846667
1500,247,0.164667,124,0.0826667,123,0.082
1500,245,0.163333,123,0.082,122,0.0813333
1500,253,0.168667,127,0.0846667,126,0.084
1500,247,0.164667,122,0.0813333,125,0.0833333
1500,249,0.166,126,0.084,123,0.082
1500,242,0.161333,120,0.08,122,0.0813333
1500,245,0.163333,123,0.082,122,0.0813333
1500,246,0.164,122,0.0813333,124,0.0826667
1500,243,0.162,124,0.0826667,119,0.0793333
1500,243,0.162,124,0.0826667,119,0.0793333
1500,250,0.166667,127,0.0846667,123,0.082
1500,245,0.163333,125,0.0833333,120,0.08
1500,250,0.166667,125,0.0833333,125,0.0833333
1500,248,0.165333,125,0.0833333,123,0.082
1500,245,0.163333,124,0.0826667,121,0.0806667
1500,245,0.163333,122,0.0813333,123,0.082
1500,245,0.163333,121,0.0806667,124,0.0826667
1500,240,0.16,118,0.0786667,122,0.0813333
1500,245,0.163333,121,0.0806667,124,0.0826667
1500,249,0.166,124,0.0826667,125,0.0833333
1500,243,0.162,123,0.082,120,0.08
1500,248,0.165333,125,0.0833333,123,0.082
1500,243,0.162,122,0.0813333,121,0.0806667
1500,238,0.158667,120,0.08,118,0.0786667
1500,248,0.165333,122,0.0813333,126,0.084
1500,248,0.165333,123,0.082,125,0.0833333
1500,247,0.164667,122,0.0813333,125,0.0833333
1500,250,0.166667,124,0.0826667,126,0.084
1500,248,0.165333,124,0.0826667,124,0.0826667
1500,246,0.164,123,0.082,123,0.082
1500,249,0.166,123,0.082,126,0.084
1500,246,0.164,123,0.082,123,0.082
1500,248,0.165333,122,0.0813333,126,0.084
